Segment Info
Segment Name,23
Recording Name,记录001
Subject Name,被试001
Start Time(s),57.7787625
End Time(s),60.2772311

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.023,0.01,0.013,0.0115
2,Blink,1,0.148,0.148,0.148,0.148
3,Fixation,10,1.891,0.041,0.391,0.1891
4,Saccades,11,0.437,0.007,0.083,0.0397272727272727

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,57.778,57.819,0.041
2,Saccades,57.819,57.859,0.04
3,Fixation,57.859,58.25,0.391
4,Saccades,58.25,58.29,0.04
5,Fixation,58.29,58.452,0.162
6,Saccades,58.452,58.459,0.007
7,Null,58.459,58.469,0.01
8,Blink,58.469,58.617,0.148
9,Null,58.617,58.63,0.013
10,Saccades,58.63,58.647,0.017
11,Fixation,58.647,58.75,0.103
12,Saccades,58.75,58.795,0.045
13,Fixation,58.795,58.972,0.177
14,Saccades,58.972,59.019,0.047
15,Fixation,59.019,59.177,0.158
16,Saccades,59.177,59.235,0.058
17,Fixation,59.235,59.512,0.277
18,Saccades,59.512,59.595,0.083
19,Fixation,59.595,59.674,0.079
20,Saccades,59.674,59.722,0.048
21,Fixation,59.722,59.872,0.15
22,Saccades,59.872,59.904,0.032
23,Fixation,59.904,60.257,0.353
24,Saccades,60.257,60.277,0.02
