Segment Info
Segment Name,60
Recording Name,记录001
Subject Name,被试002
Start Time(s),148.1445187
End Time(s),150.6328763

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,10,0.072,0.001,0.02,0.0072
2,Fixation,10,1.753,0.08,0.56,0.1753
3,Saccades,20,0.663,0.001,0.107,0.03315

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,148.144,148.187,0.043
2,Fixation,148.187,148.272,0.085
3,Saccades,148.272,148.312,0.04
4,Null,148.312,148.313,0.001
5,Saccades,148.313,148.315,0.002
6,Null,148.315,148.335,0.02
7,Saccades,148.335,148.343,0.008
8,Fixation,148.343,148.43,0.087
9,Saccades,148.43,148.475,0.045
10,Null,148.475,148.478,0.003
11,Saccades,148.478,148.48,0.002
12,Null,148.48,148.482,0.002
13,Saccades,148.482,148.508,0.026
14,Fixation,148.508,148.638,0.13
15,Saccades,148.638,148.695,0.057
16,Null,148.695,148.708,0.013
17,Saccades,148.708,148.713,0.005
18,Fixation,148.713,148.838,0.125
19,Saccades,148.838,148.917,0.079
20,Null,148.917,148.92,0.003
21,Saccades,148.92,148.955,0.035
22,Null,148.955,148.957,0.002
23,Saccades,148.957,148.958,0.001
24,Fixation,148.958,149.143,0.185
25,Saccades,149.143,149.25,0.107
26,Null,149.25,149.253,0.003
27,Saccades,149.253,149.285,0.032
28,Null,149.285,149.295,0.01
29,Saccades,149.295,149.3,0.005
30,Null,149.3,149.315,0.015
31,Saccades,149.315,149.32,0.005
32,Fixation,149.32,149.4,0.08
33,Saccades,149.4,149.437,0.037
34,Fixation,149.437,149.997,0.56
35,Saccades,149.997,150.05,0.053
36,Fixation,150.05,150.198,0.148
37,Saccades,150.198,150.277,0.079
38,Fixation,150.277,150.363,0.086
39,Saccades,150.363,150.365,0.002
40,Fixation,150.365,150.632,0.267
