Segment Info
Segment Name,92
Recording Name,记录001
Subject Name,被试002
Start Time(s),228.4337617
End Time(s),230.9334262

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,26,0.315,0.001,0.055,0.0121153846153846
2,Blink,4,0.529,0.087,0.172,0.13225
3,Fixation,5,1.037,0.102,0.325,0.2074
4,Saccades,26,0.619,0.001,0.082,0.0238076923076923

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,228.433,228.535,0.102
2,Saccades,228.535,228.575,0.04
3,Null,228.575,228.585,0.01
4,Blink,228.585,228.672,0.087
5,Null,228.672,228.682,0.01
6,Saccades,228.682,228.732,0.05
7,Null,228.732,228.733,0.001
8,Saccades,228.733,228.737,0.004
9,Null,228.737,228.752,0.015
10,Saccades,228.752,228.765,0.013
11,Null,228.765,228.782,0.017
12,Saccades,228.782,228.79,0.008
13,Null,228.79,228.792,0.002
14,Saccades,228.792,228.793,0.001
15,Null,228.793,228.805,0.012
16,Saccades,228.805,228.808,0.003
17,Null,228.808,228.828,0.02
18,Saccades,228.828,228.832,0.004
19,Null,228.832,228.833,0.001
20,Saccades,228.833,228.838,0.005
21,Null,228.838,228.84,0.002
22,Saccades,228.84,228.845,0.005
23,Null,228.845,228.853,0.008
24,Saccades,228.853,228.858,0.005
25,Null,228.858,228.913,0.055
26,Saccades,228.913,228.962,0.049
27,Fixation,228.962,229.287,0.325
28,Saccades,229.287,229.302,0.015
29,Null,229.302,229.303,0.001
30,Saccades,229.303,229.307,0.004
31,Null,229.307,229.317,0.01
32,Blink,229.317,229.432,0.115
33,Null,229.432,229.442,0.01
34,Saccades,229.442,229.462,0.02
35,Null,229.462,229.465,0.003
36,Saccades,229.465,229.532,0.067
37,Null,229.532,229.533,0.001
38,Saccades,229.533,229.535,0.002
39,Null,229.535,229.54,0.005
40,Saccades,229.54,229.552,0.012
41,Null,229.552,229.558,0.006
42,Saccades,229.558,229.573,0.015
43,Null,229.573,229.615,0.042
44,Saccades,229.615,229.62,0.005
45,Null,229.62,229.622,0.002
46,Saccades,229.622,229.685,0.063
47,Fixation,229.685,229.853,0.168
48,Saccades,229.853,229.898,0.045
49,Null,229.898,229.92,0.022
50,Blink,229.92,230.075,0.155
51,Null,230.075,230.085,0.01
52,Saccades,230.085,230.143,0.058
53,Fixation,230.143,230.33,0.187
54,Saccades,230.33,230.373,0.043
55,Null,230.373,230.383,0.01
56,Blink,230.383,230.555,0.172
57,Null,230.555,230.593,0.038
58,Saccades,230.593,230.675,0.082
59,Null,230.675,230.677,0.002
60,Saccades,230.677,230.678,0.001
61,Fixation,230.678,230.933,0.255
