Segment Info
Segment Name,404
Recording Name,记录002
Subject Name,被试002
Start Time(s),1015.8325465
End Time(s),1018.3296456

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,5,0.039,0.002,0.012,0.0078
2,Blink,1,0.152,0.152,0.152,0.152
3,Fixation,7,2.015,0.059,0.431,0.287857142857143
4,Saccades,10,0.291,0.008,0.054,0.0291

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,1015.832,1015.954,0.122
2,Saccades,1015.954,1016.007,0.053
3,Fixation,1016.007,1016.405,0.398
4,Saccades,1016.405,1016.459,0.054
5,Fixation,1016.459,1016.89,0.431
6,Saccades,1016.89,1016.917,0.027
7,Fixation,1016.917,1017.305,0.388
8,Saccades,1017.305,1017.337,0.032
9,Fixation,1017.337,1017.679,0.342
10,Saccades,1017.679,1017.722,0.043
11,Fixation,1017.722,1017.997,0.275
12,Saccades,1017.997,1018.015,0.018
13,Null,1018.015,1018.025,0.01
14,Blink,1018.025,1018.177,0.152
15,Null,1018.177,1018.187,0.01
16,Saccades,1018.187,1018.197,0.01
17,Null,1018.197,1018.209,0.012
18,Saccades,1018.209,1018.229,0.02
19,Null,1018.229,1018.234,0.005
20,Saccades,1018.234,1018.26,0.026
21,Null,1018.26,1018.262,0.002
22,Saccades,1018.262,1018.27,0.008
23,Fixation,1018.27,1018.329,0.059
