Segment Info
Segment Name,82
Recording Name,记录001
Subject Name,被试002
Start Time(s),203.3471948
End Time(s),205.8394299

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,7,0.109,0.001,0.05,0.0155714285714286
2,Fixation,6,2.008,0.088,1.094,0.334666666666667
3,Saccades,13,0.375,0.003,0.075,0.0288461538461538

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,203.347,203.357,0.01
2,Null,203.357,203.37,0.013
3,Saccades,203.37,203.373,0.003
4,Fixation,203.373,203.637,0.264
5,Saccades,203.637,203.68,0.043
6,Null,203.68,203.73,0.05
7,Saccades,203.73,203.773,0.043
8,Null,203.773,203.792,0.019
9,Saccades,203.792,203.802,0.01
10,Fixation,203.802,203.977,0.175
11,Saccades,203.977,203.997,0.02
12,Fixation,203.997,204.085,0.088
13,Saccades,204.085,204.16,0.075
14,Null,204.16,204.162,0.002
15,Saccades,204.162,204.237,0.075
16,Null,204.237,204.252,0.015
17,Saccades,204.252,204.262,0.01
18,Null,204.262,204.263,0.001
19,Saccades,204.263,204.268,0.005
20,Fixation,204.268,204.37,0.102
21,Saccades,204.37,204.397,0.027
22,Fixation,204.397,204.682,0.285
23,Saccades,204.682,204.733,0.051
24,Null,204.733,204.742,0.009
25,Saccades,204.742,204.745,0.003
26,Fixation,204.745,205.839,1.094
