Segment Info
Segment Name,191
Recording Name,记录001
Subject Name,被试001
Start Time(s),479.5050637
End Time(s),482.0057131

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,6,0.037,0.002,0.01,0.00616666666666667
2,Blink,1,0.126,0.126,0.126,0.126
3,Fixation,8,1.93,0.119,0.391,0.24125
4,Saccades,12,0.407,0.008,0.081,0.0339166666666667

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,479.505,479.747,0.242
2,Saccades,479.747,479.8,0.053
3,Fixation,479.8,479.995,0.195
4,Saccades,479.995,480.037,0.042
5,Fixation,480.037,480.254,0.217
6,Saccades,480.254,480.274,0.02
7,Fixation,480.274,480.665,0.391
8,Saccades,480.665,480.715,0.05
9,Fixation,480.715,480.834,0.119
10,Saccades,480.834,480.879,0.045
11,Fixation,480.879,481.154,0.275
12,Saccades,481.154,481.235,0.081
13,Null,481.235,481.237,0.002
14,Saccades,481.237,481.262,0.025
15,Null,481.262,481.264,0.002
16,Saccades,481.264,481.272,0.008
17,Null,481.272,481.282,0.01
18,Saccades,481.282,481.292,0.01
19,Fixation,481.292,481.595,0.303
20,Saccades,481.595,481.614,0.019
21,Null,481.614,481.624,0.01
22,Blink,481.624,481.75,0.126
23,Null,481.75,481.76,0.01
24,Saccades,481.76,481.792,0.032
25,Null,481.792,481.795,0.003
26,Saccades,481.795,481.817,0.022
27,Fixation,481.817,482.005,0.188
