Segment Info
Segment Name,196
Recording Name,记录001
Subject Name,被试001
Frequency(Hz),600
Start Time(s),492.568803
End Time(s),495.073381

Id,Time(s),LeftEyePositionValidity,LeftEyePositionX,LeftEyePositionY,LeftEyePositionZ,RightEyePositionValidity,RightEyePositionX,RightEyePositionY,RightEyePositionZ,LeftGazePositionValidity,LeftGazePositionX,LeftGazePositionY,LeftGazePositionZ,LeftGazePointValidity,LeftGazePointX,LeftGazePointY,RightGazePositionValidity,RightGazePositionX,RightGazePositionY,RightGazePositionZ,RightGazePointValidity,RightGazePointX,RightGazePointY,LeftPupilValidity,LeftPupilDiameter,RightPupilValidity,RightPupilDiameter
1,492.5701584,True,-69.1361999511719,-96.2488861083984,614.493530273438,True,-11.0892419815063,-94.6819763183594,608.098022460938,True,8.19382572174072,168.416595458984,38.418815612793,True,0.514843940734863,0.447987586259842,True,19.1938896179199,154.634368896484,33.4024810791016,True,0.53477156162262,0.495223522186279,True,3.21476745605469,True,3.0032958984375
2,492.571825066667,True,-69.1366882324219,-96.2526550292969,614.505981445313,True,-11.0883350372314,-94.6837158203125,608.085266113281,True,8.23104953765869,168.310317993164,38.3801231384277,True,0.514911353588104,0.448351860046387,True,19.1955089569092,155.488357543945,33.7133102416992,True,0.534774482250214,0.492296576499939,True,3.21846008300781,True,3.00837707519531
3,492.573491733333,True,-69.1398696899414,-96.2533798217773,614.513000488281,True,-11.0877275466919,-94.6851272583008,608.099243164063,True,8.8775634765625,167.183685302734,37.9701232910156,True,0.516082525253296,0.452213048934937,True,20.8057861328125,154.88850402832,33.494987487793,True,0.537691712379456,0.494352519512177,True,3.21978759765625,True,3.00311279296875
4,492.5751584,True,-69.1346282958984,-96.2592926025391,614.50390625,True,-11.0814094543457,-94.6877899169922,608.039184570313,True,8.13673782348633,167.492095947266,38.0823745727539,True,0.514740526676178,0.451156139373779,True,19.3549747467041,156.272338867188,33.9986724853516,True,0.53506338596344,0.489609658718109,True,3.21868896484375,True,2.98934936523438
5,492.576825066667,True,-69.134033203125,-96.2596435546875,614.490417480469,True,-11.0808734893799,-94.6943588256836,608.047607421875,True,10.8422870635986,169.518249511719,38.8198089599609,True,0.519641876220703,0.444211900234222,True,18.5651016235352,156.717025756836,34.1605110168457,True,0.533632397651672,0.488085567951202,True,3.20362854003906,True,3.00164794921875
6,492.578491733333,True,-69.1343383789063,-96.2677917480469,614.505676269531,True,-11.0794811248779,-94.6912612915039,608.041442871094,True,7.43539619445801,167.492065429688,38.0822944641113,True,0.513469934463501,0.451156377792358,True,19.6237926483154,157.136413574219,34.3131942749023,True,0.535550355911255,0.486648201942444,True,3.20756530761719,True,2.98747253417969
7,492.5801584,True,-69.1356506347656,-96.2672729492188,614.5126953125,True,-11.0786695480347,-94.6953811645508,608.0517578125,True,8.87023735046387,167.27197265625,38.0022239685059,True,0.516069293022156,0.451910555362701,True,20.1661682128906,156.871246337891,34.2166557312012,True,0.536532938480377,0.487557023763657,True,3.22731018066406,True,2.98114013671875
8,492.581825066667,True,-69.1333923339844,-96.2675018310547,614.494262695313,True,-11.0784635543823,-94.6869277954102,608.011474609375,True,7.76778030395508,166.466583251953,37.7090606689453,True,0.514072060585022,0.454670906066895,True,21.3373832702637,156.879241943359,34.2195739746094,True,0.538654685020447,0.487529635429382,True,3.21430969238281,True,2.96861267089844
9,492.583491733333,True,-69.1329956054688,-96.273193359375,614.495849609375,True,-11.0767889022827,-94.7042388916016,608.0498046875,True,8.58206081390381,167.042419433594,37.9186782836914,True,0.515547215938568,0.452697336673737,True,18.9153537750244,155.559478759766,33.7392120361328,True,0.534266948699951,0.49205282330513,True,3.21234130859375,True,2.98574829101563
10,492.5851584,True,-69.137939453125,-96.2837600708008,614.541870117188,True,-11.0781631469727,-94.7009353637695,608.034301757813,True,8.61441612243652,168.058532714844,38.288516998291,True,0.515605926513672,0.449214816093445,True,19.4230079650879,156.785766601563,34.1855430603027,True,0.535186588764191,0.48785001039505,True,3.21878051757813,True,2.99140930175781
11,492.586825066667,True,-69.135498046875,-96.2873077392578,614.52978515625,True,-11.0763053894043,-94.7042617797852,608.027709960938,True,8.84575366973877,167.701065063477,38.1584167480469,True,0.516024947166443,0.450439959764481,True,18.9187469482422,154.878631591797,33.4914321899414,True,0.534273087978363,0.494386255741119,True,3.21092224121094,True,2.98271179199219
12,492.588491733333,True,-69.1286315917969,-96.2862701416016,614.473022460938,True,-11.0790185928345,-94.7060546875,608.003112792969,True,8.43049049377441,167.752044677734,38.1769180297852,True,0.515272617340088,0.450265228748322,True,21.1069793701172,155.086044311523,33.5668830871582,True,0.538237273693085,0.493675529956818,True,3.20809936523438,True,2.98136901855469
13,492.5901584,True,-69.1279449462891,-96.2882995605469,614.465942382813,True,-11.0761680603027,-94.7073364257813,608.010437011719,True,9.07521152496338,167.975860595703,38.258430480957,True,0.516440629959106,0.449498116970062,True,17.7692718505859,155.209823608398,33.6119194030762,True,0.53219074010849,0.493251323699951,True,3.20791625976563,True,2.98744201660156
14,492.591825066667,True,-69.129264831543,-96.3065643310547,614.494140625,True,-11.0752592086792,-94.7123565673828,608.010864257813,True,9.53196048736572,168.927490234375,38.6047668457031,True,0.517268061637878,0.44623664021492,True,18.529899597168,156.583435058594,34.1119003295898,True,0.533568620681763,0.488543480634689,True,3.20185852050781,True,2.99154663085938
15,492.593491733333,True,-69.1321029663086,-96.3033142089844,614.482788085938,True,-11.0774202346802,-94.7121734619141,608.006164550781,True,8.49516296386719,167.276000976563,38.0036964416504,True,0.515389800071716,0.451896786689758,True,19.9147148132324,156.256454467773,33.992919921875,True,0.536077380180359,0.489664047956467,True,3.2142333984375,True,2.96791076660156
16,492.5951584,True,-69.1279907226563,-96.2989196777344,614.463989257813,True,-11.0756072998047,-94.7106475830078,608.000549316406,True,9.15285968780518,168.694946289063,38.5201377868652,True,0.516581237316132,0.447033584117889,True,18.2005958557129,155.885559082031,33.8578643798828,True,0.532972097396851,0.490935325622559,True,3.20550537109375,True,2.98858642578125
17,492.596825066667,True,-69.1244888305664,-96.3094711303711,614.470825195313,True,-11.0724391937256,-94.7158050537109,608.023010253906,True,8.75725841522217,168.427551269531,38.4228210449219,True,0.515864610671997,0.447950005531311,True,18.314977645874,156.338958740234,34.0229339599609,True,0.53317928314209,0.489381313323975,True,3.20877075195313,True,2.97409057617188
18,492.598491733333,True,-69.1198883056641,-96.307373046875,614.463012695313,True,-11.071572303772,-94.7208404541016,608.039978027344,True,9.33853721618652,168.875427246094,38.585823059082,True,0.516917705535889,0.44641500711441,True,20.786901473999,155.042984008789,33.5512466430664,True,0.53765743970871,0.493823021650314,True,3.20356750488281,True,2.96334838867188
19,492.6001584,True,-69.1209564208984,-96.318244934082,614.522216796875,True,-11.063063621521,-94.7139892578125,608.018371582031,True,9.91407585144043,169.464904785156,38.8003463745117,True,0.5179603099823,0.444394767284393,True,20.4530029296875,157.96728515625,34.6155700683594,True,0.537052571773529,0.483800649642944,True,3.19161987304688,True,2.96710205078125
20,492.601825066667,True,-69.1167907714844,-96.3339996337891,614.575561523438,True,-11.0621299743652,-94.7182998657227,608.042358398438,True,11.4305810928345,170.992919921875,39.356517791748,True,0.520707547664642,0.439157783985138,True,22.4566268920898,158.091979980469,34.6609725952148,True,0.540682315826416,0.483373165130615,True,3.19786071777344,True,2.96267700195313
21,492.603491733333,True,-69.1173629760742,-96.3310470581055,614.59521484375,True,-11.0605239868164,-94.7212524414063,608.051879882813,True,12.5105991363525,170.09033203125,39.0279922485352,True,0.522664129734039,0.442251265048981,True,21.2404651641846,157.833312988281,34.5667991638184,True,0.538479149341583,0.484259784221649,True,3.20352172851563,True,2.9764404296875
22,492.6051584,True,-69.1123962402344,-96.3401489257813,614.625610351563,True,-11.0600719451904,-94.7249450683594,608.070434570313,True,12.4024677276611,170.148376464844,39.0491561889648,True,0.522468209266663,0.44205230474472,True,25.5311012268066,160.836730957031,35.6599464416504,True,0.546252071857452,0.473966211080551,True,3.20195007324219,True,2.95858764648438
23,492.606825066667,True,-69.1121215820313,-96.3491821289063,614.642517089844,True,-11.0616436004639,-94.7236175537109,608.053771972656,True,14.4565887451172,171.057434082031,39.3799743652344,True,0.52618944644928,0.438936680555344,True,21.9708843231201,158.212417602539,34.7048263549805,True,0.539802312850952,0.482960402965546,True,3.20463562011719,True,2.97538757324219
24,492.608491733333,True,-69.11474609375,-96.3509979248047,614.659912109375,True,-11.0608777999878,-94.7285766601563,608.039916992188,True,14.7854175567627,171.530822753906,39.5523147583008,True,0.526785135269165,0.437314212322235,True,25.8102989196777,161.378448486328,35.8571624755859,True,0.546757817268372,0.472109496593475,True,3.18574523925781,True,2.9630126953125
25,492.6101584,True,-69.111572265625,-96.3596343994141,614.671508789063,True,-11.0617218017578,-94.7330627441406,608.065185546875,True,13.891562461853,169.621795654297,38.8574562072754,True,0.525165915489197,0.44385701417923,True,26.173999786377,161.362518310547,35.8513412475586,True,0.547416687011719,0.47216409444809,True,3.18736267089844,True,2.94920349121094
26,492.611825066667,True,-69.11376953125,-96.3645935058594,614.675109863281,True,-11.0673704147339,-94.7413024902344,608.082397460938,True,14.6224117279053,171.81721496582,39.6565475463867,True,0.526489853858948,0.436332643032074,True,26.3803424835205,158.852630615234,34.9378089904785,True,0.547790467739105,0.480766266584396,True,3.20391845703125,True,2.96612548828125
27,492.613491733333,True,-69.1142730712891,-96.3712768554688,614.691528320313,True,-11.0651721954346,-94.7477951049805,608.093017578125,True,13.8531303405762,171.769058227539,39.639030456543,True,0.525096297264099,0.436497688293457,True,27.4295825958252,160.989196777344,35.7154502868652,True,0.549691319465637,0.473443537950516,True,3.18830871582031,True,2.95365905761719
28,492.6151584,True,-69.1128845214844,-96.3748016357422,614.678344726563,True,-11.0625619888306,-94.7506637573242,608.059936523438,True,12.0138425827026,170.544342041016,39.1932983398438,True,0.521764159202576,0.44069516658783,True,23.9768142700195,159.549423217773,35.1914520263672,True,0.543436288833618,0.478378087282181,True,3.20048522949219,True,2.95484924316406
29,492.616825066667,True,-69.1091156005859,-96.3834228515625,614.664672851563,True,-11.0620040893555,-94.7599487304688,608.0830078125,True,12.3895492553711,169.672729492188,38.8760452270508,True,0.522444844245911,0.443682432174683,True,22.3765869140625,157.800933837891,34.5550422668457,True,0.540537297725677,0.484370708465576,True,3.19340515136719,True,2.96353149414063
30,492.618491733333,True,-69.112678527832,-96.3855133056641,614.674438476563,True,-11.0603742599487,-94.7632369995117,608.072204589844,True,12.8020477294922,171.082733154297,39.3892135620117,True,0.52319210767746,0.438849866390228,True,22.1657295227051,158.764007568359,34.9055519104004,True,0.540155291557312,0.481069952249527,True,3.18936157226563,True,2.96485900878906
31,492.6201584,True,-69.1056365966797,-96.3936614990234,614.664978027344,True,-11.0650577545166,-94.7668533325195,608.077758789063,True,12.963641166687,171.594696044922,39.5755805969238,True,0.523484826087952,0.437095284461975,True,22.8378353118896,159.545333862305,35.1899337768555,True,0.541372895240784,0.478392094373703,True,3.1929931640625,True,2.96101379394531
32,492.621825066667,True,-69.1075134277344,-96.3927154541016,614.650146484375,True,-11.0660257339478,-94.7740478515625,608.08984375,True,13.8278045654297,172.181549072266,39.7891616821289,True,0.525050401687622,0.43508392572403,True,24.2727394104004,160.512786865234,35.5420989990234,True,0.543972373008728,0.475076287984848,True,3.1883544921875,True,2.94642639160156
33,492.623491733333,True,-69.1091232299805,-96.3971405029297,614.641723632813,True,-11.0648317337036,-94.7772598266602,608.096435546875,True,13.8176956176758,169.792358398438,38.919548034668,True,0.525032043457031,0.443272471427917,True,23.7298583984375,160.41748046875,35.5073699951172,True,0.542988836765289,0.475403070449829,True,3.18772888183594,True,2.95040893554688
34,492.6251584,True,-69.0986557006836,-96.4008712768555,614.598999023438,True,-11.0623054504395,-94.7876281738281,608.099853515625,True,12.1418628692627,170.914657592773,39.3280639648438,True,0.521996140480042,0.439425945281982,True,22.3874206542969,157.660873413086,34.5041046142578,True,0.540556907653809,0.484850645065308,True,3.18785095214844,True,2.95155334472656
35,492.626825066667,True,-69.1013641357422,-96.4110412597656,614.629150390625,True,-11.0641145706177,-94.7863616943359,608.077758789063,True,11.4977684020996,169.456237792969,38.797248840332,True,0.520829260349274,0.444424420595169,True,24.6845779418945,160.207977294922,35.4311447143555,True,0.544718444347382,0.476121008396149,True,3.17843627929688,True,2.94413757324219
36,492.628491733333,True,-69.0972747802734,-96.4135131835938,614.58203125,True,-11.061222076416,-94.7933120727539,608.073425292969,True,14.0959072113037,169.649566650391,38.8676605224609,True,0.525536060333252,0.443761765956879,True,25.3715324401855,159.319717407227,35.1078338623047,True,0.545962929725647,0.479165464639664,True,3.16873168945313,True,2.95474243164063
37,492.6301584,True,-69.0994873046875,-96.4181213378906,614.604614257813,True,-11.0561628341675,-94.7959747314453,608.073608398438,True,14.2085151672363,169.305480957031,38.7423553466797,True,0.525740027427673,0.444941163063049,True,24.196626663208,159.916793823242,35.3251152038574,True,0.543834507465363,0.477119088172913,True,3.18560791015625,True,2.95658874511719
38,492.631825066667,True,-69.0915222167969,-96.4279174804688,614.595458984375,True,-11.054967880249,-94.8024597167969,608.097412109375,True,12.8885068893433,171.607452392578,39.5801963806152,True,0.523348748683929,0.437051564455032,True,25.7597503662109,161.457611083984,35.8859443664551,True,0.546666264533997,0.47183820605278,True,3.18051147460938,True,2.94718933105469
39,492.633491733333,True,-69.0951080322266,-96.4355010986328,614.63037109375,True,-11.0497589111328,-94.8087768554688,608.092041015625,True,13.7407875061035,170.912078857422,39.3270721435547,True,0.524892747402191,0.439434885978699,True,23.6112766265869,160.355133056641,35.4847030639648,True,0.542774081230164,0.475616693496704,True,3.17744445800781,True,2.94587707519531
40,492.6351584,True,-69.0940551757813,-96.4383239746094,614.634094238281,True,-11.0457029342651,-94.8108520507813,608.083801269531,True,13.0157451629639,171.252792358398,39.4511489868164,True,0.523579239845276,0.438267052173615,True,24.6923542022705,160.704208374023,35.6117248535156,True,0.544732570648193,0.47442027926445,True,3.17524719238281,True,2.94613647460938
41,492.636825066667,True,-69.0952072143555,-96.4422836303711,614.653686523438,True,-11.0429048538208,-94.8139190673828,608.082092285156,True,13.8491678237915,170.044937133789,39.0114822387695,True,0.525089025497437,0.4424067735672,True,25.1752891540527,161.020843505859,35.7269744873047,True,0.545607388019562,0.473335146903992,True,3.18280029296875,True,2.93690490722656
42,492.638491733333,True,-69.0881652832031,-96.4511108398438,614.650390625,True,-11.0361766815186,-94.8180618286133,608.061584472656,True,12.1598033905029,170.613311767578,39.218376159668,True,0.522028625011444,0.440458834171295,True,24.133337020874,160.303924560547,35.4660530090332,True,0.54371976852417,0.475792199373245,True,3.17898559570313,True,2.94329833984375
43,492.6401584,True,-69.0841064453125,-96.4560852050781,614.661926269531,True,-11.0308485031128,-94.8188247680664,608.0654296875,True,10.621561050415,170.331573486328,39.1158027648926,True,0.519241988658905,0.441424429416656,True,25.5261459350586,161.250839233398,35.8106918334961,True,0.546243011951447,0.472546875476837,True,3.17213439941406,True,2.9349365234375
44,492.641825066667,True,-69.0854187011719,-96.4627380371094,614.66162109375,True,-11.0253257751465,-94.8215560913086,608.055847167969,True,12.2978439331055,168.723159790039,38.5303726196289,True,0.522278726100922,0.446936994791031,True,22.614616394043,160.382446289063,35.4946556091309,True,0.540968477725983,0.475523054599762,True,3.18873596191406,True,2.94081115722656
45,492.643491733333,True,-69.084228515625,-96.4706115722656,614.690795898438,True,-11.0232048034668,-94.8272857666016,608.063354492188,True,13.5866527557373,170.24723815918,39.0851364135742,True,0.524613499641418,0.441713452339172,True,22.3994445800781,161.179992675781,35.7849044799805,True,0.540578722953796,0.472789704799652,True,3.17160034179688,True,2.94989013671875
46,492.6451584,True,-69.0871887207031,-96.4703826904297,614.727111816406,True,-11.018482208252,-94.8295364379883,608.0625,True,12.5248756408691,170.531982421875,39.1887741088867,True,0.522689998149872,0.440737545490265,True,23.7666625976563,158.855285644531,34.9388084411621,True,0.543055534362793,0.480757117271423,True,3.17481994628906,True,2.94281005859375
