Segment Info
Segment Name,102
Recording Name,记录001
Subject Name,被试001
Start Time(s),221.6478511
End Time(s),223.5141395

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,5,0.029,0.002,0.01,0.0058
2,Blink,1,0.103,0.103,0.103,0.103
3,Fixation,6,1.474,0.095,0.435,0.245666666666667
4,Saccades,11,0.261,0.001,0.059,0.0237272727272727

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,221.647,221.658,0.011
2,Fixation,221.658,221.753,0.095
3,Saccades,221.753,221.812,0.059
4,Fixation,221.812,222,0.188
5,Saccades,222,222.037,0.037
6,Fixation,222.037,222.472,0.435
7,Saccades,222.472,222.517,0.045
8,Fixation,222.517,222.818,0.301
9,Saccades,222.818,222.842,0.024
10,Null,222.842,222.852,0.01
11,Blink,222.852,222.955,0.103
12,Null,222.955,222.965,0.01
13,Saccades,222.965,222.973,0.008
14,Null,222.973,222.975,0.002
15,Saccades,222.975,222.985,0.01
16,Null,222.985,222.987,0.002
17,Saccades,222.987,222.988,0.001
18,Null,222.988,222.993,0.005
19,Saccades,222.993,223.003,0.01
20,Fixation,223.003,223.343,0.34
21,Saccades,223.343,223.377,0.034
22,Fixation,223.377,223.492,0.115
23,Saccades,223.492,223.514,0.022
