Segment Info
Segment Name,6
Recording Name,记录001
Subject Name,被试002
Start Time(s),12.7249237
End Time(s),15.2266513

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,5,0.033,0.002,0.018,0.0066
2,Fixation,10,1.944,0.094,0.527,0.1944
3,Saccades,14,0.525,0.001,0.1,0.0375

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,12.724,12.927,0.203
2,Saccades,12.927,12.988,0.061
3,Null,12.988,12.992,0.004
4,Saccades,12.992,13.01,0.018
5,Null,13.01,13.012,0.002
6,Saccades,13.012,13.013,0.001
7,Fixation,13.013,13.115,0.102
8,Saccades,13.115,13.162,0.047
9,Fixation,13.162,13.31,0.148
10,Saccades,13.31,13.33,0.02
11,Fixation,13.33,13.857,0.527
12,Saccades,13.857,13.923,0.066
13,Null,13.923,13.93,0.007
14,Saccades,13.93,13.953,0.023
15,Fixation,13.953,14.127,0.174
16,Saccades,14.127,14.14,0.013
17,Fixation,14.14,14.265,0.125
18,Saccades,14.265,14.325,0.06
19,Null,14.325,14.343,0.018
20,Saccades,14.343,14.345,0.002
21,Fixation,14.345,14.448,0.103
22,Saccades,14.448,14.505,0.057
23,Null,14.505,14.507,0.002
24,Saccades,14.507,14.532,0.025
25,Fixation,14.532,14.725,0.193
26,Saccades,14.725,14.825,0.1
27,Fixation,14.825,15.1,0.275
28,Saccades,15.1,15.132,0.032
29,Fixation,15.132,15.226,0.094
