Segment Info
Segment Name,159
Recording Name,记录002
Subject Name,被试002
Start Time(s),399.6965442
End Time(s),402.1877246

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,9,0.166,0.001,0.053,0.0184444444444444
2,Blink,1,0.148,0.148,0.148,0.148
3,Fixation,9,1.794,0.093,0.365,0.199333333333333
4,Saccades,17,0.383,0.002,0.05,0.0225294117647059

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,399.696,399.744,0.048
2,Null,399.744,399.769,0.025
3,Saccades,399.769,399.772,0.003
4,Null,399.772,399.792,0.02
5,Saccades,399.792,399.799,0.007
6,Fixation,399.799,399.9,0.101
7,Saccades,399.9,399.904,0.004
8,Null,399.904,399.905,0.001
9,Saccades,399.905,399.909,0.004
10,Null,399.909,399.91,0.001
11,Saccades,399.91,399.912,0.002
12,Null,399.912,399.965,0.053
13,Saccades,399.965,400.015,0.05
14,Fixation,400.015,400.207,0.192
15,Saccades,400.207,400.234,0.027
16,Fixation,400.234,400.599,0.365
17,Saccades,400.599,400.615,0.016
18,Fixation,400.615,400.962,0.347
19,Saccades,400.962,400.997,0.035
20,Fixation,400.997,401.137,0.14
21,Saccades,401.137,401.18,0.043
22,Fixation,401.18,401.314,0.134
23,Saccades,401.314,401.362,0.048
24,Fixation,401.362,401.689,0.327
25,Saccades,401.689,401.734,0.045
26,Fixation,401.734,401.827,0.093
27,Saccades,401.827,401.829,0.002
28,Null,401.829,401.839,0.01
29,Blink,401.839,401.987,0.148
30,Null,401.987,401.997,0.01
31,Saccades,401.997,402.029,0.032
32,Null,402.029,402.062,0.033
33,Saccades,402.062,402.069,0.007
34,Null,402.069,402.082,0.013
35,Saccades,402.082,402.092,0.01
36,Fixation,402.092,402.187,0.095
