Segment Info
Segment Name,28
Recording Name,记录001
Subject Name,被试001
Start Time(s),58.3869254
End Time(s),60.7798345

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,5,0.033,0.001,0.01,0.0066
2,Blink,1,0.175,0.175,0.175,0.175
3,Fixation,12,1.771,0.021,0.275,0.147583333333333
4,Saccades,15,0.414,0.001,0.06,0.0276

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,58.386,58.407,0.021
2,Saccades,58.407,58.46,0.053
3,Fixation,58.46,58.64,0.18
4,Saccades,58.64,58.685,0.045
5,Fixation,58.685,58.76,0.075
6,Saccades,58.76,58.788,0.028
7,Fixation,58.788,58.98,0.192
8,Saccades,58.98,59.003,0.023
9,Fixation,59.003,59.278,0.275
10,Saccades,59.278,59.32,0.042
11,Fixation,59.32,59.562,0.242
12,Saccades,59.562,59.57,0.008
13,Null,59.57,59.58,0.01
14,Blink,59.58,59.755,0.175
15,Null,59.755,59.765,0.01
16,Saccades,59.765,59.772,0.007
17,Null,59.772,59.773,0.001
18,Saccades,59.773,59.775,0.002
19,Null,59.775,59.782,0.007
20,Saccades,59.782,59.787,0.005
21,Null,59.787,59.792,0.005
22,Saccades,59.792,59.793,0.001
23,Fixation,59.793,59.867,0.074
24,Saccades,59.867,59.898,0.031
25,Fixation,59.898,60.027,0.129
26,Saccades,60.027,60.087,0.06
27,Fixation,60.087,60.287,0.2
28,Saccades,60.287,60.333,0.046
29,Fixation,60.333,60.512,0.179
30,Saccades,60.512,60.533,0.021
31,Fixation,60.533,60.658,0.125
32,Saccades,60.658,60.7,0.042
33,Fixation,60.7,60.779,0.079
