Segment Info
Segment Name,155
Recording Name,记录002
Subject Name,被试002
Frequency(Hz),600
Start Time(s),389.6654163
End Time(s),392.1682413

Id,Time(s),LeftEyePositionValidity,LeftEyePositionX,LeftEyePositionY,LeftEyePositionZ,RightEyePositionValidity,RightEyePositionX,RightEyePositionY,RightEyePositionZ,LeftGazePositionValidity,LeftGazePositionX,LeftGazePositionY,LeftGazePositionZ,LeftGazePointValidity,LeftGazePointX,LeftGazePointY,RightGazePositionValidity,RightGazePositionX,RightGazePositionY,RightGazePositionZ,RightGazePointValidity,RightGazePointX,RightGazePointY,LeftPupilValidity,LeftPupilDiameter,RightPupilValidity,RightPupilDiameter
1,389.666833966667,True,-69.2885284423828,-34.9971504211426,606.132446289063,True,-9.78779125213623,-36.4225921630859,611.845458984375,True,79.3890686035156,144.710189819336,29.7904090881348,True,0.643820822238922,0.529236674308777,True,82.3894348144531,151.4453125,32.2417526245117,True,0.649256229400635,0.506153345108032,True,3.69685363769531,True,3.73959350585938
2,389.668500633333,True,-69.2951583862305,-34.9959487915039,606.15673828125,True,-9.79531097412109,-36.4203948974609,611.88232421875,True,79.3003082275391,144.501205444336,29.7143440246582,True,0.643659949302673,0.529952943325043,True,82.0402526855469,151.330169677734,32.1998863220215,True,0.648623585700989,0.506547927856445,True,3.705078125,True,3.74201965332031
3,389.6701673,True,-69.3091735839844,-34.9927062988281,606.185913085938,True,-9.80598640441895,-36.4183235168457,611.94384765625,True,77.8844299316406,144.839324951172,29.83740234375,True,0.641094982624054,0.528794050216675,True,82.227783203125,151.558288574219,32.2829055786133,True,0.648963391780853,0.505766153335571,True,3.69635009765625,True,3.73667907714844
4,389.671833966667,True,-69.3240966796875,-34.9884223937988,606.164428710938,True,-9.81818771362305,-36.4179039001465,611.998413085938,True,78.2589569091797,141.799392700195,28.7309226989746,True,0.641773462295532,0.539212942123413,True,80.7040100097656,151.963287353516,32.4303207397461,True,0.646202921867371,0.504378139972687,True,3.71080017089844,True,3.73353576660156
5,389.673500633333,True,-69.3357162475586,-34.9792556762695,606.112060546875,True,-9.83943557739258,-36.4056930541992,612.00732421875,True,75.0139312744141,145.264678955078,29.9921760559082,True,0.635894775390625,0.527336299419403,True,78.0083465576172,148.023422241211,30.9962921142578,True,0.641319453716278,0.517881274223328,True,3.70619201660156,True,3.72877502441406
6,389.6751673,True,-69.3549728393555,-34.971607208252,606.1611328125,True,-9.86105537414551,-36.4044799804688,612.05908203125,True,70.7738037109375,143.554306030273,29.3697185516357,True,0.628213405609131,0.533198177814484,True,79.1678009033203,150.831680297852,32.0183906555176,True,0.643419921398163,0.508256494998932,True,3.70442199707031,True,3.74551391601563
7,389.676833966667,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,0,0,False,0,False,0
8,389.678500633333,True,-69.3987579345703,-34.9701347351074,606.192626953125,True,-9.89302253723145,-36.3878326416016,611.912780761719,True,68.6599044799805,145.203628540039,29.9699764251709,True,0.624383926391602,0.527545571327209,True,72.4707412719727,149.721038818359,31.6142082214355,True,0.631287574768066,0.512062966823578,True,3.70515441894531,True,3.73332214355469
9,389.6801673,True,-69.4361724853516,-34.9643325805664,606.336853027344,True,-9.91227245330811,-36.3852157592773,611.910766601563,True,67.3581619262695,145.606140136719,30.1165008544922,True,0.622025668621063,0.526165962219238,True,73.7786026000977,151.050964355469,32.098217010498,True,0.633656859397888,0.507504940032959,True,3.70266723632813,True,3.75582885742188
10,389.681833966667,True,-69.4539337158203,-34.9589462280273,606.379516601563,True,-9.9329662322998,-36.367057800293,611.939025878906,True,64.4020614624023,146.8681640625,30.575813293457,True,0.616670370101929,0.521840631961823,True,68.30029296875,148.795257568359,31.2772445678711,True,0.623732447624207,0.515235841274261,True,3.70156860351563,True,3.73165893554688
