Segment Info
Segment Name,174
Recording Name,记录001
Subject Name,被试002
Frequency(Hz),600
Start Time(s),434.16119
End Time(s),436.6477503

Id,Time(s),X(%),Y(%),X(px),Y(px),Eye State Type,Velocity(degree/s)
1,434.161891466667,33.9893147349358,27.8201043605804,652.594842910767,300.457127094269,眼跳,73.3152276340765
2,434.163558133333,34.4405874609947,27.4202108383179,661.259279251099,296.138277053833,眼跳,77.2636556251606
3,434.1652248,34.5586270093918,27.0393565297127,663.525638580322,292.025050520897,眼跳,63.6895787637015
4,434.166891466667,34.6258878707886,26.9537031650543,664.817047119141,291.099994182587,眼跳,63.549617025965
5,434.168558133333,34.8507210612297,26.8397182226181,669.13384437561,289.868956804276,眼跳,57.2826447127188
6,434.1702248,34.9187925457954,26.4824450016022,670.440816879272,286.010406017303,眼跳,52.7426606311707
7,434.171891466667,35.017691552639,26.3077646493912,672.339677810669,284.123858213425,眼跳,50.4628655482569
8,434.173558133333,35.190686583519,26.1949807405472,675.661182403564,282.90579199791,眼跳,37.0259931247409
9,434.1752248,35.190686583519,26.0428428649902,675.661182403564,281.262702941895,眼跳,33.1708761205681
10,434.176891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,29.3031674049514
11,434.178558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,24.3315040635091
12,434.1802248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,18.4754352174494
13,434.181891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,14.2076355195074
14,434.183558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,13.6369203528665
15,434.1852248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,13.3781875158588
16,434.186891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,12.2133765175837
17,434.188558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,9.93623435947493
18,434.1902248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,6.51127261647799
19,434.191891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,5.34801043412804
20,434.193558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,7.49903791455909
21,434.1952248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,6.86044002630211
22,434.196891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,4.17576567322342
23,434.198558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,2.53781875329841
24,434.2002248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,1.53811986693851
25,434.201891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,0.999926715003394
26,434.203558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,3.73483353550586
27,434.2052248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,5.61166826567179
28,434.206891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,6.24221528035798
29,434.208558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,7.12296066618161
30,434.2102248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,7.79383243137718
31,434.211891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,7.78822005979418
32,434.213558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,7.74165049156442
33,434.2152248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,6.36350915433068
34,434.216891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,3.94405279051299
35,434.218558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,3.07550242305021
36,434.2202248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,3.55477498409993
37,434.221891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,4.84270506982912
38,434.223558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,5.21447069046162
39,434.2252248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,5.39607935776008
40,434.226891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,3.3977215740238
41,434.228558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,2.19581411992506
42,434.2302248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,1.30325632789213
43,434.231891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,1.07601462484301
44,434.233558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,3.68135438728567
45,434.2352248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,3.17802638376283
46,434.236891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,5.0056146749829
47,434.238558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,7.73613691006209
48,434.2402248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,5.75206864950222
49,434.241891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,3.29488909121211
50,434.243558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,4.61469739843795
51,434.2452248,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,5.24775754423401
52,434.246891466667,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,5.74575216799828
53,434.248558133333,35.3761999413025,25.7281171028004,679.223038873007,277.863664710244,注视,4.1553358357337
