Segment Info
Segment Name,98
Recording Name,记录001
Subject Name,被试001
Start Time(s),246.0483583
End Time(s),248.5353011

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,16,0.108,0.001,0.025,0.00675
2,Blink,2,0.283,0.137,0.146,0.1415
3,Fixation,9,1.664,0.096,0.316,0.184888888888889
4,Saccades,22,0.432,0.003,0.069,0.0196363636363636

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,246.048,246.195,0.147
2,Saccades,246.195,246.237,0.042
3,Fixation,246.237,246.36,0.123
4,Saccades,246.36,246.409,0.049
5,Null,246.409,246.41,0.001
6,Saccades,246.41,246.414,0.004
7,Null,246.414,246.415,0.001
8,Saccades,246.415,246.42,0.005
9,Null,246.42,246.424,0.004
10,Saccades,246.424,246.43,0.006
11,Null,246.43,246.435,0.005
12,Saccades,246.435,246.444,0.009
13,Null,246.444,246.469,0.025
14,Saccades,246.469,246.48,0.011
15,Fixation,246.48,246.597,0.117
16,Saccades,246.597,246.624,0.027
17,Fixation,246.624,246.819,0.195
18,Saccades,246.819,246.867,0.048
19,Fixation,246.867,247.085,0.218
20,Saccades,247.085,247.154,0.069
21,Fixation,247.154,247.42,0.266
22,Saccades,247.42,247.429,0.009
23,Null,247.429,247.43,0.001
24,Saccades,247.43,247.439,0.009
25,Null,247.439,247.449,0.01
26,Blink,247.449,247.595,0.146
27,Null,247.595,247.605,0.01
28,Saccades,247.605,247.615,0.01
29,Null,247.615,247.617,0.002
30,Saccades,247.617,247.622,0.005
31,Null,247.622,247.642,0.02
32,Saccades,247.642,247.652,0.01
33,Null,247.652,247.654,0.002
34,Saccades,247.654,247.662,0.008
35,Null,247.662,247.665,0.003
36,Saccades,247.665,247.669,0.004
37,Fixation,247.669,247.765,0.096
38,Saccades,247.765,247.799,0.034
39,Fixation,247.799,247.985,0.186
40,Saccades,247.985,248.01,0.025
41,Null,248.01,248.02,0.01
42,Blink,248.02,248.157,0.137
43,Null,248.157,248.167,0.01
44,Saccades,248.167,248.17,0.003
45,Null,248.17,248.172,0.002
46,Saccades,248.172,248.202,0.03
47,Null,248.202,248.204,0.002
48,Saccades,248.204,248.219,0.015
49,Fixation,248.219,248.535,0.316
