Segment Info
Segment Name,168
Recording Name,记录001
Subject Name,被试001
Start Time(s),421.7284334
End Time(s),424.2329381

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,12,0.085,0.001,0.011,0.00708333333333333
2,Blink,3,0.544,0.107,0.29,0.181333333333333
3,Fixation,8,1.448,0.07,0.276,0.181
4,Saccades,17,0.427,0.002,0.078,0.0251176470588235

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,421.728,421.73,0.002
2,Fixation,421.73,421.964,0.234
3,Saccades,421.964,422.042,0.078
4,Fixation,422.042,422.265,0.223
5,Saccades,422.265,422.29,0.025
6,Fixation,422.29,422.444,0.154
7,Saccades,422.444,422.459,0.015
8,Null,422.459,422.46,0.001
9,Saccades,422.46,422.469,0.009
10,Null,422.469,422.479,0.01
11,Blink,422.479,422.769,0.29
12,Null,422.769,422.78,0.011
13,Saccades,422.78,422.794,0.014
14,Null,422.794,422.799,0.005
15,Saccades,422.799,422.805,0.006
16,Null,422.805,422.81,0.005
17,Saccades,422.81,422.814,0.004
18,Fixation,422.814,422.98,0.166
19,Saccades,422.98,423.029,0.049
20,Fixation,423.029,423.229,0.2
21,Saccades,423.229,423.29,0.061
22,Fixation,423.29,423.415,0.125
23,Saccades,423.415,423.43,0.015
24,Null,423.43,423.434,0.004
25,Saccades,423.434,423.44,0.006
26,Null,423.44,423.45,0.01
27,Blink,423.45,423.557,0.107
28,Null,423.557,423.567,0.01
29,Saccades,423.567,423.599,0.032
30,Null,423.599,423.602,0.003
31,Saccades,423.602,423.629,0.027
32,Fixation,423.629,423.905,0.276
33,Saccades,423.905,423.922,0.017
34,Null,423.922,423.932,0.01
35,Blink,423.932,424.079,0.147
36,Null,424.079,424.089,0.01
37,Saccades,424.089,424.149,0.06
38,Null,424.149,424.155,0.006
39,Saccades,424.155,424.162,0.007
40,Fixation,424.162,424.232,0.07
