Segment Info
Segment Name,274
Recording Name,记录002
Subject Name,被试002
Start Time(s),688.8816637
End Time(s),691.3825797

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.058,0.014,0.028,0.0193333333333333
2,Fixation,9,2.045,0.072,0.57,0.227222222222222
3,Saccades,11,0.398,0.001,0.07,0.0361818181818182

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,688.881,689.077,0.196
2,Saccades,689.077,689.105,0.028
3,Fixation,689.105,689.31,0.205
4,Saccades,689.31,689.38,0.07
5,Fixation,689.38,689.58,0.2
6,Saccades,689.58,689.642,0.062
7,Fixation,689.642,689.714,0.072
8,Saccades,689.714,689.715,0.001
9,Fixation,689.715,690.025,0.31
10,Saccades,690.025,690.089,0.064
11,Null,690.089,690.105,0.016
12,Saccades,690.105,690.112,0.007
13,Fixation,690.112,690.24,0.128
14,Saccades,690.24,690.275,0.035
15,Fixation,690.275,690.417,0.142
16,Saccades,690.417,690.482,0.065
17,Null,690.482,690.51,0.028
18,Saccades,690.51,690.512,0.002
19,Fixation,690.512,690.734,0.222
20,Saccades,690.734,690.795,0.061
21,Null,690.795,690.809,0.014
22,Saccades,690.809,690.812,0.003
23,Fixation,690.812,691.382,0.57
