Segment Info
Segment Name,176
Recording Name,记录001
Subject Name,被试002
Start Time(s),439.1597729
End Time(s),441.6486872

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,9,0.064,0.002,0.02,0.00711111111111111
2,Fixation,9,1.804,0.108,0.311,0.200444444444444
3,Saccades,17,0.621,0.002,0.085,0.0365294117647059

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,439.159,439.47,0.311
2,Saccades,439.47,439.525,0.055
3,Fixation,439.525,439.735,0.21
4,Saccades,439.735,439.788,0.053
5,Fixation,439.788,440.068,0.28
6,Saccades,440.068,440.14,0.072
7,Null,440.14,440.143,0.003
8,Saccades,440.143,440.163,0.02
9,Fixation,440.163,440.34,0.177
10,Saccades,440.34,440.425,0.085
11,Null,440.425,440.428,0.003
12,Saccades,440.428,440.453,0.025
13,Null,440.453,440.455,0.002
14,Saccades,440.455,440.46,0.005
15,Fixation,440.46,440.598,0.138
16,Saccades,440.598,440.6,0.002
17,Null,440.6,440.608,0.008
18,Saccades,440.608,440.615,0.007
19,Null,440.615,440.635,0.02
20,Saccades,440.635,440.685,0.05
21,Null,440.685,440.692,0.007
22,Saccades,440.692,440.708,0.016
23,Fixation,440.708,440.852,0.144
24,Saccades,440.852,440.922,0.07
25,Null,440.922,440.927,0.005
26,Saccades,440.927,440.942,0.015
27,Null,440.942,440.955,0.013
28,Saccades,440.955,440.962,0.007
29,Fixation,440.962,441.167,0.205
30,Saccades,441.167,441.197,0.03
31,Fixation,441.197,441.305,0.108
32,Saccades,441.305,441.385,0.08
33,Null,441.385,441.388,0.003
34,Saccades,441.388,441.417,0.029
35,Fixation,441.417,441.648,0.231
