Segment Info
Segment Name,126
Recording Name,记录001
Subject Name,被试002
Start Time(s),313.7382295
End Time(s),316.2276577

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,6,0.055,0.003,0.025,0.00916666666666667
2,Fixation,11,1.792,0.075,0.25,0.162909090909091
3,Saccades,16,0.642,0.001,0.08,0.040125

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,313.738,313.988,0.25
2,Saccades,313.988,314.04,0.052
3,Null,314.04,314.045,0.005
4,Saccades,314.045,314.077,0.032
5,Fixation,314.077,314.32,0.243
6,Saccades,314.32,314.373,0.053
7,Fixation,314.373,314.563,0.19
8,Saccades,314.563,314.613,0.05
9,Fixation,314.613,314.75,0.137
10,Saccades,314.75,314.778,0.028
11,Fixation,314.778,314.908,0.13
12,Saccades,314.908,314.96,0.052
13,Null,314.96,314.967,0.007
14,Saccades,314.967,315,0.033
15,Fixation,315,315.142,0.142
16,Saccades,315.142,315.222,0.08
17,Null,315.222,315.225,0.003
18,Saccades,315.225,315.25,0.025
19,Null,315.25,315.262,0.012
20,Saccades,315.262,315.265,0.003
21,Fixation,315.265,315.502,0.237
22,Saccades,315.502,315.548,0.046
23,Fixation,315.548,315.623,0.075
24,Saccades,315.623,315.692,0.069
25,Null,315.692,315.717,0.025
26,Saccades,315.717,315.718,0.001
27,Fixation,315.718,315.898,0.18
28,Saccades,315.898,315.937,0.039
29,Fixation,315.937,316.063,0.126
30,Saccades,316.063,316.127,0.064
31,Null,316.127,316.13,0.003
32,Saccades,316.13,316.145,0.015
33,Fixation,316.145,316.227,0.082
