Segment Info
Segment Name,57
Recording Name,记录001
Subject Name,被试002
Start Time(s),140.6316268
End Time(s),143.1326534

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,7,0.069,0.003,0.02,0.00985714285714286
2,Blink,1,0.093,0.093,0.093,0.093
3,Fixation,12,1.854,0.005,0.775,0.1545
4,Saccades,17,0.485,0.002,0.067,0.0285294117647059

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,140.631,140.648,0.017
2,Saccades,140.648,140.65,0.002
3,Fixation,140.65,140.73,0.08
4,Saccades,140.73,140.737,0.007
5,Fixation,140.737,140.798,0.061
6,Saccades,140.798,140.8,0.002
7,Fixation,140.8,140.888,0.088
8,Saccades,140.888,140.94,0.052
9,Fixation,140.94,141.082,0.142
10,Saccades,141.082,141.117,0.035
11,Fixation,141.117,141.248,0.131
12,Saccades,141.248,141.31,0.062
13,Null,141.31,141.327,0.017
14,Saccades,141.327,141.345,0.018
15,Fixation,141.345,141.452,0.107
16,Saccades,141.452,141.483,0.031
17,Fixation,141.483,141.628,0.145
18,Saccades,141.628,141.695,0.067
19,Null,141.695,141.7,0.005
20,Saccades,141.7,141.717,0.017
21,Fixation,141.717,141.812,0.095
22,Saccades,141.812,141.878,0.066
23,Null,141.878,141.882,0.004
24,Saccades,141.882,141.905,0.023
25,Null,141.905,141.908,0.003
26,Saccades,141.908,141.91,0.002
27,Fixation,141.91,142.118,0.208
28,Saccades,142.118,142.13,0.012
29,Null,142.13,142.14,0.01
30,Blink,142.14,142.233,0.093
31,Null,142.233,142.243,0.01
32,Saccades,142.243,142.288,0.045
33,Fixation,142.288,143.063,0.775
34,Saccades,143.063,143.105,0.042
35,Null,143.105,143.125,0.02
36,Saccades,143.125,143.127,0.002
37,Fixation,143.127,143.132,0.005
