Segment Info
Segment Name,95
Recording Name,记录001
Subject Name,被试002
Start Time(s),235.9564266
End Time(s),238.4532197

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,12,0.087,0.001,0.014,0.00725
2,Blink,2,0.17,0.079,0.091,0.085
3,Fixation,7,1.769,0.068,0.667,0.252714285714286
4,Saccades,17,0.471,0.002,0.098,0.0277058823529412

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Blink,235.956,236.035,0.079
2,Null,236.035,236.045,0.01
3,Saccades,236.045,236.047,0.002
4,Null,236.047,236.048,0.001
5,Saccades,236.048,236.095,0.047
6,Null,236.095,236.097,0.002
7,Saccades,236.097,236.105,0.008
8,Null,236.105,236.11,0.005
9,Saccades,236.11,236.117,0.007
10,Null,236.117,236.128,0.011
11,Saccades,236.128,236.137,0.009
12,Null,236.137,236.148,0.011
13,Saccades,236.148,236.15,0.002
14,Null,236.15,236.155,0.005
15,Saccades,236.155,236.157,0.002
16,Fixation,236.157,236.225,0.068
17,Saccades,236.225,236.273,0.048
18,Fixation,236.273,236.422,0.149
19,Saccades,236.422,236.47,0.048
20,Fixation,236.47,236.75,0.28
21,Saccades,236.75,236.817,0.067
22,Null,236.817,236.822,0.005
23,Saccades,236.822,236.838,0.016
24,Fixation,236.838,237.035,0.197
25,Saccades,237.035,237.133,0.098
26,Fixation,237.133,237.403,0.27
27,Saccades,237.403,237.453,0.05
28,Null,237.453,237.467,0.014
29,Saccades,237.467,237.475,0.008
30,Fixation,237.475,238.142,0.667
31,Saccades,238.142,238.157,0.015
32,Null,238.157,238.167,0.01
33,Blink,238.167,238.258,0.091
34,Null,238.258,238.268,0.01
35,Saccades,238.268,238.295,0.027
36,Null,238.295,238.298,0.003
37,Saccades,238.298,238.315,0.017
38,Fixation,238.315,238.453,0.138
