Segment Info
Segment Name,150
Recording Name,记录001
Subject Name,被试002
Start Time(s),373.9673017
End Time(s),376.4652355

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,9,0.042,0.001,0.01,0.00466666666666667
2,Fixation,9,1.792,0.066,0.432,0.199111111111111
3,Saccades,18,0.664,0.001,0.087,0.0368888888888889

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,373.967,374.033,0.066
2,Saccades,374.033,374.065,0.032
3,Null,374.065,374.068,0.003
4,Saccades,374.068,374.155,0.087
5,Null,374.155,374.158,0.003
6,Saccades,374.158,374.187,0.029
7,Null,374.187,374.197,0.01
8,Saccades,374.197,374.198,0.001
9,Fixation,374.198,374.323,0.125
10,Saccades,374.323,374.383,0.06
11,Null,374.383,374.385,0.002
12,Saccades,374.385,374.392,0.007
13,Null,374.392,374.393,0.001
14,Saccades,374.393,374.427,0.034
15,Fixation,374.427,374.617,0.19
16,Saccades,374.617,374.68,0.063
17,Null,374.68,374.688,0.008
18,Saccades,374.688,374.7,0.012
19,Fixation,374.7,374.898,0.198
20,Saccades,374.898,374.918,0.02
21,Fixation,374.918,375.077,0.159
22,Saccades,375.077,375.148,0.071
23,Fixation,375.148,375.413,0.265
24,Saccades,375.413,375.48,0.067
25,Null,375.48,375.487,0.007
26,Saccades,375.487,375.5,0.013
27,Null,375.5,375.502,0.002
28,Saccades,375.502,375.505,0.003
29,Fixation,375.505,375.707,0.202
30,Saccades,375.707,375.763,0.056
31,Fixation,375.763,375.918,0.155
32,Saccades,375.918,375.987,0.069
33,Null,375.987,375.993,0.006
34,Saccades,375.993,376.005,0.012
35,Fixation,376.005,376.437,0.432
36,Saccades,376.437,376.465,0.028
