Segment Info
Segment Name,138
Recording Name,记录001
Subject Name,被试001
Start Time(s),346.4246508
End Time(s),348.9248301

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,11,0.072,0.001,0.01,0.00654545454545455
2,Blink,3,0.33,0.082,0.142,0.11
3,Fixation,9,1.589,0.105,0.382,0.176555555555556
4,Saccades,17,0.509,0.003,0.078,0.0299411764705882

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,346.424,346.545,0.121
2,Saccades,346.545,346.592,0.047
3,Fixation,346.592,346.727,0.135
4,Saccades,346.727,346.755,0.028
5,Fixation,346.755,346.909,0.154
6,Saccades,346.909,346.94,0.031
7,Null,346.94,346.945,0.005
8,Saccades,346.945,346.952,0.007
9,Null,346.952,346.959,0.007
10,Saccades,346.959,346.969,0.01
11,Fixation,346.969,347.11,0.141
12,Saccades,347.11,347.17,0.06
13,Fixation,347.17,347.275,0.105
14,Saccades,347.275,347.289,0.014
15,Null,347.289,347.299,0.01
16,Blink,347.299,347.405,0.106
17,Null,347.405,347.415,0.01
18,Saccades,347.415,347.427,0.012
19,Null,347.427,347.432,0.005
20,Saccades,347.432,347.46,0.028
21,Null,347.46,347.462,0.002
22,Saccades,347.462,347.465,0.003
23,Null,347.465,347.467,0.002
24,Saccades,347.467,347.489,0.022
25,Fixation,347.489,347.657,0.168
26,Saccades,347.657,347.714,0.057
27,Fixation,347.714,347.88,0.166
28,Saccades,347.88,347.905,0.025
29,Fixation,347.905,348.122,0.217
30,Saccades,348.122,348.2,0.078
31,Null,348.2,348.21,0.01
32,Blink,348.21,348.352,0.142
33,Null,348.352,348.362,0.01
34,Saccades,348.362,348.424,0.062
35,Null,348.424,348.425,0.001
36,Saccades,348.425,348.44,0.015
37,Fixation,348.44,348.822,0.382
38,Saccades,348.822,348.832,0.01
39,Null,348.832,348.842,0.01
40,Blink,348.842,348.924,0.082
