Segment Info
Segment Name,179
Recording Name,记录002
Subject Name,被试002
Start Time(s),449.9910634
End Time(s),452.4926712

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,23,0.177,0.001,0.052,0.00769565217391304
2,Blink,1,0.094,0.094,0.094,0.094
3,Fixation,7,1.717,0.081,0.61,0.245285714285714
4,Saccades,28,0.513,0.002,0.066,0.0183214285714286

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,449.991,450.072,0.081
2,Saccades,450.072,450.074,0.002
3,Null,450.074,450.075,0.001
4,Saccades,450.075,450.077,0.002
5,Null,450.077,450.092,0.015
6,Saccades,450.092,450.107,0.015
7,Null,450.107,450.115,0.008
8,Saccades,450.115,450.117,0.002
9,Null,450.117,450.12,0.003
10,Saccades,450.12,450.127,0.007
11,Null,450.127,450.129,0.002
12,Saccades,450.129,450.134,0.005
13,Null,450.134,450.137,0.003
14,Saccades,450.137,450.14,0.003
15,Null,450.14,450.142,0.002
16,Saccades,450.142,450.144,0.002
17,Null,450.144,450.145,0.001
18,Saccades,450.145,450.154,0.009
19,Null,450.154,450.157,0.003
20,Saccades,450.157,450.162,0.005
21,Null,450.162,450.167,0.005
22,Saccades,450.167,450.18,0.013
23,Null,450.18,450.19,0.01
24,Blink,450.19,450.284,0.094
25,Null,450.284,450.294,0.01
26,Saccades,450.294,450.31,0.016
27,Null,450.31,450.312,0.002
28,Saccades,450.312,450.32,0.008
29,Null,450.32,450.325,0.005
30,Saccades,450.325,450.36,0.035
31,Fixation,450.36,450.457,0.097
32,Saccades,450.457,450.464,0.007
33,Null,450.464,450.47,0.006
34,Saccades,450.47,450.48,0.01
35,Null,450.48,450.484,0.004
36,Saccades,450.484,450.497,0.013
37,Null,450.497,450.549,0.052
38,Saccades,450.549,450.614,0.065
39,Null,450.614,450.617,0.003
40,Saccades,450.617,450.629,0.012
41,Null,450.629,450.63,0.001
42,Saccades,450.63,450.635,0.005
43,Fixation,450.635,450.754,0.119
44,Saccades,450.754,450.815,0.061
45,Null,450.815,450.817,0.002
46,Saccades,450.817,450.839,0.022
47,Fixation,450.839,451.119,0.28
48,Saccades,451.119,451.185,0.066
49,Null,451.185,451.189,0.004
50,Saccades,451.189,451.204,0.015
51,Null,451.204,451.222,0.018
52,Saccades,451.222,451.225,0.003
53,Fixation,451.225,451.835,0.61
54,Saccades,451.835,451.89,0.055
55,Null,451.89,451.907,0.017
56,Saccades,451.907,451.909,0.002
57,Fixation,451.909,452.199,0.29
58,Saccades,452.199,452.252,0.053
59,Fixation,452.252,452.492,0.24
