Segment Info
Segment Name,144
Recording Name,记录001
Subject Name,被试001
Start Time(s),361.8385363
End Time(s),364.3408908

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,6,0.054,0.004,0.01,0.009
2,Blink,2,0.315,0.155,0.16,0.1575
3,Fixation,12,1.647,0.016,0.241,0.13725
4,Saccades,15,0.486,0.007,0.061,0.0324

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,361.838,361.854,0.016
2,Saccades,361.854,361.9,0.046
3,Fixation,361.9,362.064,0.164
4,Saccades,362.064,362.112,0.048
5,Fixation,362.112,362.255,0.143
6,Saccades,362.255,362.309,0.054
7,Fixation,362.309,362.41,0.101
8,Saccades,362.41,362.454,0.044
9,Fixation,362.454,362.587,0.133
10,Saccades,362.587,362.624,0.037
11,Fixation,362.624,362.865,0.241
12,Saccades,362.865,362.887,0.022
13,Fixation,362.887,363.024,0.137
14,Saccades,363.024,363.055,0.031
15,Null,363.055,363.059,0.004
16,Saccades,363.059,363.072,0.013
17,Null,363.072,363.082,0.01
18,Blink,363.082,363.242,0.16
19,Null,363.242,363.252,0.01
20,Saccades,363.252,363.267,0.015
21,Null,363.267,363.277,0.01
22,Saccades,363.277,363.292,0.015
23,Fixation,363.292,363.439,0.147
24,Saccades,363.439,363.5,0.061
25,Fixation,363.5,363.605,0.105
26,Saccades,363.605,363.654,0.049
27,Fixation,363.654,363.807,0.153
28,Saccades,363.807,363.814,0.007
29,Null,363.814,363.824,0.01
30,Blink,363.824,363.979,0.155
31,Null,363.979,363.989,0.01
32,Saccades,363.989,363.999,0.01
33,Fixation,363.999,364.145,0.146
34,Saccades,364.145,364.179,0.034
35,Fixation,364.179,364.34,0.161
