Segment Info
Segment Name,91
Recording Name,记录001
Subject Name,被试001
Start Time(s),228.5050419
End Time(s),231.0114608

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.09,0.09,0.09,0.09
3,Fixation,10,1.972,0.147,0.35,0.1972
4,Saccades,11,0.424,0.015,0.068,0.0385454545454545

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,228.505,228.532,0.027
2,Fixation,228.532,228.757,0.225
3,Saccades,228.757,228.8,0.043
4,Fixation,228.8,228.947,0.147
5,Saccades,228.947,229.007,0.06
6,Fixation,229.007,229.224,0.217
7,Saccades,229.224,229.254,0.03
8,Fixation,229.254,229.43,0.176
9,Saccades,229.43,229.479,0.049
10,Fixation,229.479,229.637,0.158
11,Saccades,229.637,229.66,0.023
12,Fixation,229.66,229.845,0.185
13,Saccades,229.845,229.872,0.027
14,Fixation,229.872,230.02,0.148
15,Saccades,230.02,230.035,0.015
16,Fixation,230.035,230.224,0.189
17,Saccades,230.224,230.267,0.043
18,Null,230.267,230.277,0.01
19,Blink,230.277,230.367,0.09
20,Null,230.367,230.377,0.01
21,Saccades,230.377,230.445,0.068
22,Fixation,230.445,230.795,0.35
23,Saccades,230.795,230.834,0.039
24,Fixation,230.834,231.011,0.177
