Segment Info
Segment Name,177
Recording Name,记录002
Subject Name,被试002
Start Time(s),444.982018
End Time(s),447.4872417

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,13,0.121,0.004,0.035,0.00930769230769231
2,Blink,2,0.215,0.093,0.122,0.1075
3,Fixation,8,1.434,0.044,0.358,0.17925
4,Saccades,18,0.735,0.005,0.145,0.0408333333333333

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,444.982,445.026,0.044
2,Saccades,445.026,445.078,0.052
3,Null,445.078,445.085,0.007
4,Saccades,445.085,445.148,0.063
5,Null,445.148,445.153,0.005
6,Saccades,445.153,445.168,0.015
7,Null,445.168,445.173,0.005
8,Saccades,445.173,445.19,0.017
9,Null,445.19,445.195,0.005
10,Saccades,445.195,445.238,0.043
11,Null,445.238,445.273,0.035
12,Saccades,445.273,445.283,0.01
13,Fixation,445.283,445.391,0.108
14,Saccades,445.391,445.431,0.04
15,Fixation,445.431,445.605,0.174
16,Saccades,445.605,445.668,0.063
17,Fixation,445.668,445.826,0.158
18,Saccades,445.826,445.85,0.024
19,Fixation,445.85,446.208,0.358
20,Saccades,446.208,446.273,0.065
21,Fixation,446.273,446.61,0.337
22,Saccades,446.61,446.755,0.145
23,Null,446.755,446.765,0.01
24,Saccades,446.765,446.791,0.026
25,Null,446.791,446.796,0.005
26,Saccades,446.796,446.801,0.005
27,Null,446.801,446.805,0.004
28,Saccades,446.805,446.83,0.025
29,Fixation,446.83,446.918,0.088
30,Saccades,446.918,446.946,0.028
31,Null,446.946,446.956,0.01
32,Blink,446.956,447.078,0.122
33,Null,447.078,447.088,0.01
34,Saccades,447.088,447.133,0.045
35,Null,447.133,447.143,0.01
36,Blink,447.143,447.236,0.093
37,Null,447.236,447.246,0.01
38,Saccades,447.246,447.306,0.06
39,Null,447.306,447.311,0.005
40,Saccades,447.311,447.32,0.009
41,Fixation,447.32,447.487,0.167
