Segment Info
Segment Name,169
Recording Name,记录002
Subject Name,被试002
Start Time(s),424.8299342
End Time(s),427.3270102

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,11,0.136,0.002,0.04,0.0123636363636364
2,Fixation,4,1.997,0.153,0.793,0.49925
3,Saccades,14,0.365,0.002,0.128,0.0260714285714286

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,424.829,425.167,0.338
2,Saccades,425.167,425.214,0.047
3,Fixation,425.214,425.367,0.153
4,Saccades,425.367,425.394,0.027
5,Fixation,425.394,426.107,0.713
6,Saccades,426.107,426.235,0.128
7,Null,426.235,426.237,0.002
8,Saccades,426.237,426.272,0.035
9,Null,426.272,426.274,0.002
10,Saccades,426.274,426.29,0.016
11,Null,426.29,426.294,0.004
12,Saccades,426.294,426.297,0.003
13,Null,426.297,426.299,0.002
14,Saccades,426.299,426.302,0.003
15,Null,426.302,426.342,0.04
16,Saccades,426.342,426.344,0.002
17,Null,426.344,426.354,0.01
18,Saccades,426.354,426.367,0.013
19,Null,426.367,426.395,0.028
20,Saccades,426.395,426.46,0.065
21,Null,426.46,426.485,0.025
22,Saccades,426.485,426.49,0.005
23,Null,426.49,426.492,0.002
24,Saccades,426.492,426.494,0.002
25,Null,426.494,426.499,0.005
26,Saccades,426.499,426.509,0.01
27,Null,426.509,426.525,0.016
28,Saccades,426.525,426.534,0.009
29,Fixation,426.534,427.327,0.793
