Segment Info
Segment Name,80
Recording Name,记录002
Subject Name,被试002
Start Time(s),201.0712937
End Time(s),203.568332

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,25,0.199,0.001,0.037,0.00796
2,Blink,1,0.084,0.084,0.084,0.084
3,Fixation,7,1.604,0.049,0.453,0.229142857142857
4,Saccades,30,0.61,0.001,0.124,0.0203333333333333

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,201.071,201.12,0.049
2,Saccades,201.12,201.163,0.043
3,Fixation,201.163,201.501,0.338
4,Saccades,201.501,201.533,0.032
5,Fixation,201.533,201.821,0.288
6,Saccades,201.821,201.831,0.01
7,Fixation,201.831,201.978,0.147
8,Saccades,201.978,201.986,0.008
9,Null,201.986,201.988,0.002
10,Saccades,201.988,202.011,0.023
11,Null,202.011,202.016,0.005
12,Saccades,202.016,202.14,0.124
13,Fixation,202.14,202.256,0.116
14,Saccades,202.256,202.26,0.004
15,Null,202.26,202.275,0.015
16,Saccades,202.275,202.285,0.01
17,Fixation,202.285,202.498,0.213
18,Saccades,202.498,202.55,0.052
19,Fixation,202.55,203.003,0.453
20,Saccades,203.003,203.041,0.038
21,Null,203.041,203.043,0.002
22,Saccades,203.043,203.046,0.003
23,Null,203.046,203.056,0.01
24,Blink,203.056,203.14,0.084
25,Null,203.14,203.15,0.01
26,Saccades,203.15,203.195,0.045
27,Null,203.195,203.2,0.005
28,Saccades,203.2,203.221,0.021
29,Null,203.221,203.223,0.002
30,Saccades,203.223,203.268,0.045
31,Null,203.268,203.27,0.002
32,Saccades,203.27,203.273,0.003
33,Null,203.273,203.275,0.002
34,Saccades,203.275,203.286,0.011
35,Null,203.286,203.29,0.004
36,Saccades,203.29,203.298,0.008
37,Null,203.298,203.301,0.003
38,Saccades,203.301,203.316,0.015
39,Null,203.316,203.321,0.005
40,Saccades,203.321,203.331,0.01
41,Null,203.331,203.336,0.005
42,Saccades,203.336,203.346,0.01
43,Null,203.346,203.361,0.015
44,Saccades,203.361,203.368,0.007
45,Null,203.368,203.39,0.022
46,Saccades,203.39,203.391,0.001
47,Null,203.391,203.393,0.002
48,Saccades,203.393,203.396,0.003
49,Null,203.396,203.416,0.02
50,Saccades,203.416,203.441,0.025
51,Null,203.441,203.478,0.037
52,Saccades,203.478,203.48,0.002
53,Null,203.48,203.483,0.003
54,Saccades,203.483,203.506,0.023
55,Null,203.506,203.511,0.005
56,Saccades,203.511,203.525,0.014
57,Null,203.525,203.526,0.001
58,Saccades,203.526,203.531,0.005
59,Null,203.531,203.535,0.004
60,Saccades,203.535,203.54,0.005
61,Null,203.54,203.553,0.013
62,Saccades,203.553,203.563,0.01
63,Null,203.563,203.568,0.005
