Segment Info
Segment Name,194
Recording Name,记录002
Subject Name,被试002
Start Time(s),487.7051205
End Time(s),490.2043261

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,5,0.182,0.013,0.05,0.0364
2,Fixation,10,2.006,0.011,0.365,0.2006
3,Saccades,14,0.311,0.002,0.053,0.0222142857142857

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,487.705,487.818,0.113
2,Saccades,487.818,487.871,0.053
3,Fixation,487.871,488.061,0.19
4,Saccades,488.061,488.1,0.039
5,Fixation,488.1,488.235,0.135
6,Saccades,488.235,488.266,0.031
7,Fixation,488.266,488.533,0.267
8,Saccades,488.533,488.563,0.03
9,Fixation,488.563,488.861,0.298
10,Saccades,488.861,488.881,0.02
11,Fixation,488.881,489.078,0.197
12,Saccades,489.078,489.12,0.042
13,Fixation,489.12,489.485,0.365
14,Saccades,489.485,489.516,0.031
15,Fixation,489.516,489.606,0.09
16,Saccades,489.606,489.611,0.005
17,Null,489.611,489.65,0.039
18,Saccades,489.65,489.653,0.003
19,Null,489.653,489.666,0.013
20,Saccades,489.666,489.676,0.01
21,Null,489.676,489.706,0.03
22,Saccades,489.706,489.721,0.015
23,Null,489.721,489.771,0.05
24,Saccades,489.771,489.773,0.002
25,Null,489.773,489.823,0.05
26,Saccades,489.823,489.846,0.023
27,Fixation,489.846,490.186,0.34
28,Saccades,490.186,490.193,0.007
29,Fixation,490.193,490.204,0.011
