Segment Info
Segment Name,140
Recording Name,记录001
Subject Name,被试001
Frequency(Hz),600
Start Time(s),351.7717714
End Time(s),354.2832508

Id,Time(s),X(%),Y(%),X(px),Y(px),Eye State Type,Velocity(degree/s)
1,351.771825066667,47.1877232193947,55.5325388908386,906.004285812378,599.751420021057,眼跳,48.4584095642249
2,351.773491733333,47.1974685788155,55.4283946752548,906.191396713257,598.626662492752,眼跳,35.032967180163
3,351.7751584,47.1877232193947,55.3791046142578,906.004285812378,598.094329833984,眼跳,31.7826560401018
4,351.776825066667,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,21.2633650501999
5,351.778491733333,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,19.0401403913739
6,351.7801584,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,13.7201278494159
7,351.781825066667,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,2.63574996998895
8,351.783491733333,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,4.74460435000805
9,351.7851584,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,5.49064167760067
10,351.786825066667,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,3.48031525605584
11,351.788491733333,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,7.07463434461642
12,351.7901584,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,15.6295861122008
13,351.791825066667,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,11.8555771149193
14,351.793491733333,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,19.5840715673043
15,351.7951584,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,13.8907999357859
16,351.796825066667,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,11.918605791986
17,351.798491733333,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,7.1419226544504
18,351.8001584,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,10.5024139497806
19,351.801825066667,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,7.18138407139109
20,351.803491733333,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,0.366440984475164
21,351.8051584,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,2.09016658898531
22,351.806825066667,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,1.62820134296861
23,351.808491733333,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,5.70158414212499
24,351.8101584,47.2343571135338,54.7143655761759,906.89965657985,590.9151482227,注视,5.44026890963449
