Segment Info
Segment Name,345
Recording Name,记录002
Subject Name,被试002
Start Time(s),867.4801933
End Time(s),869.9797322

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,9,0.13,0.001,0.04,0.0144444444444444
2,Blink,1,0.116,0.116,0.116,0.116
3,Fixation,9,1.718,0.115,0.29,0.190888888888889
4,Saccades,17,0.535,0.002,0.087,0.0314705882352941

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,867.48,867.482,0.002
2,Fixation,867.482,867.772,0.29
3,Saccades,867.772,867.815,0.043
4,Fixation,867.815,867.949,0.134
5,Saccades,867.949,867.964,0.015
6,Null,867.964,867.974,0.01
7,Blink,867.974,868.09,0.116
8,Null,868.09,868.1,0.01
9,Saccades,868.1,868.125,0.025
10,Null,868.125,868.127,0.002
11,Saccades,868.127,868.152,0.025
12,Null,868.152,868.192,0.04
13,Saccades,868.192,868.194,0.002
14,Fixation,868.194,868.355,0.161
15,Saccades,868.355,868.422,0.067
16,Null,868.422,868.427,0.005
17,Saccades,868.427,868.442,0.015
18,Null,868.442,868.457,0.015
19,Saccades,868.457,868.46,0.003
20,Fixation,868.46,868.637,0.177
21,Saccades,868.637,868.724,0.087
22,Null,868.724,868.745,0.021
23,Saccades,868.745,868.747,0.002
24,Fixation,868.747,868.894,0.147
25,Saccades,868.894,868.935,0.041
26,Fixation,868.935,869.149,0.214
27,Saccades,869.149,869.209,0.06
28,Null,869.209,869.235,0.026
29,Saccades,869.235,869.237,0.002
30,Fixation,869.237,869.474,0.237
31,Saccades,869.474,869.539,0.065
32,Null,869.539,869.54,0.001
33,Saccades,869.54,869.567,0.027
34,Fixation,869.567,869.81,0.243
35,Saccades,869.81,869.864,0.054
36,Fixation,869.864,869.979,0.115
