Segment Info
Segment Name,68
Recording Name,记录002
Subject Name,被试001
Start Time(s),123.1308255
End Time(s),125.5615186

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,5,0.395,0.001,0.358,0.079
2,Fixation,8,1.634,0.067,0.532,0.20425
3,Saccades,12,0.402,0.002,0.072,0.0335

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,123.13,123.247,0.117
2,Saccades,123.247,123.295,0.048
3,Fixation,123.295,123.483,0.188
4,Saccades,123.483,123.53,0.047
5,Fixation,123.53,123.755,0.225
6,Saccades,123.755,123.822,0.067
7,Fixation,123.822,124.068,0.246
8,Saccades,124.068,124.128,0.06
9,Fixation,124.128,124.195,0.067
10,Saccades,124.195,124.228,0.033
11,Fixation,124.228,124.382,0.154
12,Saccades,124.382,124.403,0.021
13,Fixation,124.403,124.935,0.532
14,Saccades,124.935,125.007,0.072
15,Fixation,125.007,125.112,0.105
16,Saccades,125.112,125.12,0.008
17,Null,125.12,125.153,0.033
18,Saccades,125.153,125.167,0.014
19,Null,125.167,125.168,0.001
20,Saccades,125.168,125.182,0.014
21,Null,125.182,125.183,0.001
22,Saccades,125.183,125.185,0.002
23,Null,125.185,125.187,0.002
24,Saccades,125.187,125.203,0.016
25,Null,125.203,125.561,0.358
