Segment Info
Segment Name,12
Recording Name,记录001
Subject Name,被试002
Start Time(s),27.7576281
End Time(s),30.2619639

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,13,0.254,0.001,0.055,0.0195384615384615
2,Fixation,10,1.795,0.016,0.579,0.1795
3,Saccades,22,0.455,0.001,0.06,0.0206818181818182

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,27.757,27.773,0.016
2,Saccades,27.773,27.777,0.004
3,Null,27.777,27.788,0.011
4,Saccades,27.788,27.79,0.002
5,Fixation,27.79,27.872,0.082
6,Saccades,27.872,27.873,0.001
7,Null,27.873,27.928,0.055
8,Saccades,27.928,27.932,0.004
9,Null,27.932,27.933,0.001
10,Saccades,27.933,27.938,0.005
11,Null,27.938,27.94,0.002
12,Saccades,27.94,27.942,0.002
13,Fixation,27.942,28.032,0.09
14,Saccades,28.032,28.038,0.006
15,Null,28.038,28.047,0.009
16,Saccades,28.047,28.107,0.06
17,Null,28.107,28.11,0.003
18,Saccades,28.11,28.122,0.012
19,Fixation,28.122,28.215,0.093
20,Saccades,28.215,28.267,0.052
21,Null,28.267,28.272,0.005
22,Saccades,28.272,28.3,0.028
23,Fixation,28.3,28.407,0.107
24,Saccades,28.407,28.453,0.046
25,Null,28.453,28.468,0.015
26,Saccades,28.468,28.47,0.002
27,Fixation,28.47,28.967,0.497
28,Saccades,28.967,29.015,0.048
29,Fixation,29.015,29.193,0.178
30,Saccades,29.193,29.213,0.02
31,Null,29.213,29.26,0.047
32,Saccades,29.26,29.313,0.053
33,Null,29.313,29.315,0.002
34,Saccades,29.315,29.335,0.02
35,Fixation,29.335,29.403,0.068
36,Saccades,29.403,29.405,0.002
37,Null,29.405,29.458,0.053
38,Saccades,29.458,29.468,0.01
39,Null,29.468,29.512,0.044
40,Saccades,29.512,29.52,0.008
41,Fixation,29.52,29.605,0.085
42,Saccades,29.605,29.66,0.055
43,Null,29.66,29.667,0.007
44,Saccades,29.667,29.682,0.015
45,Fixation,29.682,30.261,0.579
