Segment Info
Segment Name,75
Recording Name,记录001
Subject Name,被试001
Start Time(s),188.4479104
End Time(s),190.9505322

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,6,0.048,0.003,0.01,0.008
2,Blink,2,0.315,0.157,0.158,0.1575
3,Fixation,9,1.844,0.073,0.403,0.204888888888889
4,Saccades,12,0.296,0.001,0.06,0.0246666666666667

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,188.447,188.654,0.207
2,Saccades,188.654,188.7,0.046
3,Fixation,188.7,188.867,0.167
4,Saccades,188.867,188.897,0.03
5,Fixation,188.897,189.179,0.282
6,Saccades,189.179,189.234,0.055
7,Fixation,189.234,189.372,0.138
8,Saccades,189.372,189.42,0.048
9,Fixation,189.42,189.637,0.217
10,Saccades,189.637,189.672,0.035
11,Fixation,189.672,189.745,0.073
12,Saccades,189.745,189.752,0.007
13,Null,189.752,189.762,0.01
14,Blink,189.762,189.92,0.158
15,Null,189.92,189.93,0.01
16,Saccades,189.93,189.937,0.007
17,Null,189.937,189.94,0.003
18,Saccades,189.94,189.942,0.002
19,Fixation,189.942,190.345,0.403
20,Saccades,190.345,190.405,0.06
21,Fixation,190.405,190.592,0.187
22,Saccades,190.592,190.595,0.003
23,Null,190.595,190.6,0.005
24,Saccades,190.6,190.602,0.002
25,Null,190.602,190.612,0.01
26,Blink,190.612,190.769,0.157
27,Null,190.769,190.779,0.01
28,Saccades,190.779,190.78,0.001
29,Fixation,190.78,190.95,0.17
