Data Info
Recording,记录002
Subject,被试002
Frequency(Hz),600
Duration(s),2.5044486
Resolution(px),1920,1080
Create Date,2025-01-03 13:37:35.796

Gaze Data Processing
Interpolation
Max gap length (ms),Enabled,75
Noise Reduction
Method,Enabled,滑动中值滤波
Window size (samples),Enabled,3

Fixation Classification
Velocity Calculator
Window lenght (ms),20
I-VT Classifier
Velocity threshold (°/s),30
Merge Adjacent Fixations
Max time between fixation (ms),Enabled,75
Max angle between fixation (degree),Enabled,0.5
Discard Short Fixation
Minimum fixation duration (ms),Enabled,60

Gaze Data
Id,Time(s),X(%),Y(%),X(px),Y(px),Eye State,Velocity(degree/s)
1,349.4101991,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,7.1217290317235
2,349.411865766667,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,5.64750079413117
3,349.413532433333,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,7.63726288299687
4,349.4151991,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,9.28568443185748
5,349.416865766667,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,7.10020338909738
6,349.418532433333,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,5.09329269069277
7,349.4201991,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,1.4175177260486
8,349.421865766667,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,0.566386956490751
9,349.423532433333,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,1.58691942684812
10,349.4251991,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,1.58253980442335
11,349.426865766667,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,3.64381516900994
12,349.428532433333,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,3.81153552340586
13,349.4301991,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,2.9375785542191
14,349.431865766667,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,1.64515808110952
15,349.433532433333,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,7.08284926734352
16,349.4351991,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,18.4005217531502
17,349.436865766667,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,18.4293994238356
18,349.438532433333,52.5169313793451,46.9279577299743,1008.32508248343,506.821943483722,注视,22.723072161718
19,349.4401991,52.5566816329956,47.0025569200516,1009.08828735352,507.627614736557,眼跳,38.1489135773474
20,349.441865766667,52.499657869339,47.0025569200516,1007.99343109131,507.627614736557,眼跳,44.0242091789634
21,349.443532433333,52.132648229599,46.7285394668579,1000.9468460083,504.668226242065,眼跳,53.6819784822349
22,349.4451991,51.8038749694824,46.4355513453484,994.634399414063,501.503954529762,眼跳,59.8265544591839
23,349.446865766667,51.7670273780823,46.4355513453484,993.92692565918,501.503954529762,眼跳,64.1712496394656
24,349.448532433333,51.5836864709854,46.4355513453484,990.40678024292,501.503954529762,眼跳,64.7511692931856
25,349.4501991,51.1275470256805,46.2768316268921,981.648902893066,499.789781570435,眼跳,64.9196984239919
26,349.451865766667,50.8495211601257,46.1466267704964,976.310806274414,498.383569121361,眼跳,72.4553775830587
27,349.453532433333,50.5369812250137,46.040552854538,970.310039520264,497.23797082901,眼跳,67.3112831172983
28,349.4551991,50.3305554389954,45.7620814442635,966.346664428711,494.230479598045,眼跳,62.2412256726765
29,349.456865766667,50.2684324979782,45.6975281238556,965.153903961182,493.53330373764,眼跳,62.9539321151379
30,349.458532433333,50.2684324979782,45.5139458179474,965.153903961182,491.550614833832,眼跳,58.6532815047153
31,349.4601991,50.1271411776543,45.5139458179474,962.441110610962,491.550614833832,眼跳,47.7158794945721
32,349.461865766667,49.7984260320663,45.2922210097313,956.129779815674,489.155986905098,眼跳,42.8192608125061
33,349.463532433333,49.5749890804291,45.4096749424934,951.839790344238,490.424489378929,眼跳,31.7324941042147
34,349.4651991,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,24.6530597554815
35,349.466865766667,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,23.3133550706134
36,349.468532433333,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,24.8944895358047
37,349.4701991,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,23.8336603601617
38,349.471865766667,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,15.9410135794597
39,349.473532433333,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,10.8463119618147
40,349.4751991,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,4.36888101140998
41,349.476865766667,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,2.82860927001165
42,349.478532433333,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,3.09814267147436
43,349.4801991,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,6.75519871447228
44,349.481865766667,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,3.38835218307185
45,349.483532433333,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,6.18309685467007
46,349.4851991,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,5.31749289311548
47,349.486865766667,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,6.17354137610945
48,349.488532433333,49.2961232175772,45.5272871615558,946.485565777483,491.694701344802,注视,4.39357955580018
