Segment Info
Segment Name,141
Recording Name,记录001
Subject Name,被试001
Start Time(s),353.9391127
End Time(s),356.4259006

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.119,0.119,0.119,0.119
3,Fixation,11,2.023,0.064,0.47,0.183909090909091
4,Saccades,11,0.324,0.003,0.066,0.0294545454545455

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,353.939,354.224,0.285
2,Saccades,354.224,354.255,0.031
3,Fixation,354.255,354.404,0.149
4,Saccades,354.404,354.422,0.018
5,Fixation,354.422,354.529,0.107
6,Saccades,354.529,354.545,0.016
7,Null,354.545,354.555,0.01
8,Blink,354.555,354.674,0.119
9,Null,354.674,354.684,0.01
10,Saccades,354.684,354.689,0.005
11,Fixation,354.689,355.159,0.47
12,Saccades,355.159,355.215,0.056
13,Fixation,355.215,355.279,0.064
14,Saccades,355.279,355.325,0.046
15,Fixation,355.325,355.399,0.074
16,Saccades,355.399,355.402,0.003
17,Fixation,355.402,355.604,0.202
18,Saccades,355.604,355.612,0.008
19,Fixation,355.612,355.694,0.082
20,Saccades,355.694,355.76,0.066
21,Fixation,355.76,355.939,0.179
22,Saccades,355.939,355.989,0.05
23,Fixation,355.989,356.215,0.226
24,Saccades,356.215,356.24,0.025
25,Fixation,356.24,356.425,0.185
