Segment Info
Segment Name,97
Recording Name,记录002
Subject Name,被试002
Start Time(s),243.8248569
End Time(s),246.3243461

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,20,0.266,0.001,0.039,0.0133
2,Blink,1,0.119,0.119,0.119,0.119
3,Fixation,5,1.789,0.076,1.129,0.3578
4,Saccades,23,0.326,0.001,0.075,0.0141739130434783

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,243.824,243.99,0.166
2,Saccades,243.99,244.022,0.032
3,Fixation,244.022,244.28,0.258
4,Saccades,244.28,244.355,0.075
5,Fixation,244.355,244.515,0.16
6,Saccades,244.515,244.554,0.039
7,Fixation,244.554,244.63,0.076
8,Saccades,244.63,244.655,0.025
9,Null,244.655,244.665,0.01
10,Blink,244.665,244.784,0.119
11,Null,244.784,244.794,0.01
12,Saccades,244.794,244.822,0.028
13,Null,244.822,244.824,0.002
14,Saccades,244.824,244.845,0.021
15,Null,244.845,244.855,0.01
16,Saccades,244.855,244.864,0.009
17,Null,244.864,244.865,0.001
18,Saccades,244.865,244.879,0.014
19,Null,244.879,244.88,0.001
20,Saccades,244.88,244.909,0.029
21,Null,244.909,244.912,0.003
22,Saccades,244.912,244.915,0.003
23,Null,244.915,244.942,0.027
24,Saccades,244.942,244.944,0.002
25,Null,244.944,244.965,0.021
26,Saccades,244.965,244.967,0.002
27,Null,244.967,245.002,0.035
28,Saccades,245.002,245.004,0.002
29,Null,245.004,245.032,0.028
30,Saccades,245.032,245.037,0.005
31,Null,245.037,245.04,0.003
32,Saccades,245.04,245.042,0.002
33,Null,245.042,245.044,0.002
34,Saccades,245.044,245.05,0.006
35,Null,245.05,245.069,0.019
36,Saccades,245.069,245.07,0.001
37,Null,245.07,245.094,0.024
38,Saccades,245.094,245.095,0.001
39,Null,245.095,245.099,0.004
40,Saccades,245.099,245.11,0.011
41,Null,245.11,245.149,0.039
42,Saccades,245.149,245.154,0.005
43,Null,245.154,245.165,0.011
44,Saccades,245.165,245.175,0.01
45,Null,245.175,245.189,0.014
46,Saccades,245.189,245.192,0.003
47,Null,245.192,245.194,0.002
48,Saccades,245.194,245.195,0.001
49,Fixation,245.195,246.324,1.129
