Segment Info
Segment Name,199
Recording Name,记录002
Subject Name,被试001
Start Time(s),407.320294
End Time(s),410.1953754

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,4,0.04,0.01,0.01,0.01
2,Blink,2,0.277,0.12,0.157,0.1385
3,Fixation,9,2.197,0.003,0.65,0.244111111111111
4,Saccades,10,0.323,0.005,0.06,0.0323

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,407.32,407.323,0.003
2,Saccades,407.323,407.378,0.055
3,Fixation,407.378,407.622,0.244
4,Saccades,407.622,407.65,0.028
5,Fixation,407.65,407.78,0.13
6,Saccades,407.78,407.793,0.013
7,Null,407.793,407.803,0.01
8,Blink,407.803,407.923,0.12
9,Null,407.923,407.933,0.01
10,Saccades,407.933,407.948,0.015
11,Fixation,407.948,408.042,0.094
12,Saccades,408.042,408.095,0.053
13,Fixation,408.095,408.517,0.422
14,Saccades,408.517,408.577,0.06
15,Fixation,408.577,409.227,0.65
16,Saccades,409.227,409.245,0.018
17,Fixation,409.245,409.51,0.265
18,Saccades,409.51,409.515,0.005
19,Null,409.515,409.525,0.01
20,Blink,409.525,409.682,0.157
21,Null,409.682,409.692,0.01
22,Saccades,409.692,409.71,0.018
23,Fixation,409.71,409.945,0.235
24,Saccades,409.945,410.003,0.058
25,Fixation,410.003,410.157,0.154
