Segment Info
Segment Name,120
Recording Name,记录001
Subject Name,被试001
Frequency(Hz),600
Start Time(s),301.20026
End Time(s),303.6949331

Id,Time(s),X(%),Y(%),X(px),Y(px),Eye State Type,Velocity(degree/s)
1,301.201828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,7.4219055787788
2,301.203495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,7.45919514318193
3,301.2051623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,9.40866146177665
4,301.206828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,8.21080685074717
5,301.208495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,2.46672959485396
6,301.2101623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,3.37292102701481
7,301.211828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,5.6960370307208
8,301.213495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,11.483487323369
9,301.2151623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,11.3723192568389
10,301.216828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,8.65161761406503
11,301.218495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,4.22001302742099
12,301.2201623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,5.00180655894085
13,301.221828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,5.35406226613519
14,301.223495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,1.16462175143764
15,301.2251623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,6.1330429870883
16,301.226828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,6.69101617896665
17,301.228495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,2.41794178563577
18,301.2301623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,0.870613432995897
19,301.231828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,3.07040738266575
20,301.233495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,3.0378544346455
21,301.2351623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,2.83563261253111
22,301.236828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,3.27142228742686
23,301.238495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,4.13560052040497
24,301.2401623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,5.91704458593659
25,301.241828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,6.93674524198997
26,301.243495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,2.40467572926273
27,301.2451623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,2.78146474988602
28,301.246828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,3.35534122118276
29,301.248495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,4.34343969696531
30,301.2501623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,4.40340567581519
31,301.251828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,5.3071357395241
32,301.253495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,3.22836114089922
33,301.2551623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,3.99080831609173
34,301.256828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,3.99082215705273
35,301.258495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,2.87726677859204
36,301.2601623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,2.16462574840238
37,301.261828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,5.20679671851524
38,301.263495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,1.57781696579144
39,301.2651623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,0.77624499683783
40,301.266828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,6.07395084449763
41,301.268495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,2.02890234502826
42,301.2701623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,0.786433988560904
43,301.271828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,3.69151410870312
44,301.273495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,1.87441286585586
45,301.2751623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,1.08832285747492
46,301.276828966667,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,1.87744308372843
47,301.278495633333,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,7.67388788547184
48,301.2801623,80.3963004454086,88.73498788163,1543.60896855184,958.337869121604,注视,14.8297906088587
49,301.281828966667,80.7018607854843,88.765561580658,1549.4757270813,958.668065071106,眼跳,39.3642905891899
50,301.283495633333,80.6074351072311,88.486659526825,1547.66275405884,955.655922889709,眼跳,53.1736049841212
51,301.2851623,80.6074351072311,88.486659526825,1547.66275405884,955.655922889709,眼跳,79.3805316229848
52,301.286828966667,80.6074351072311,88.4079068899155,1547.66275405884,954.805394411087,眼跳,102.471622351002
53,301.288495633333,80.3011685609818,88.3791953325272,1541.78243637085,954.495309591293,眼跳,123.768208263999
