Segment Info
Segment Name,80
Recording Name,记录001
Subject Name,被试002
Start Time(s),198.3307165
End Time(s),200.8220961

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,9,0.165,0.004,0.06,0.0183333333333333
2,Fixation,11,1.874,0.068,0.356,0.170363636363636
3,Saccades,19,0.453,0.001,0.077,0.0238421052631579

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,198.33,198.403,0.073
2,Saccades,198.403,198.448,0.045
3,Null,198.448,198.46,0.012
4,Saccades,198.46,198.468,0.008
5,Null,198.468,198.472,0.004
6,Saccades,198.472,198.478,0.006
7,Null,198.478,198.485,0.007
8,Saccades,198.485,198.488,0.003
9,Null,198.488,198.548,0.06
10,Saccades,198.548,198.555,0.007
11,Null,198.555,198.56,0.005
12,Saccades,198.56,198.565,0.005
13,Null,198.565,198.575,0.01
14,Saccades,198.575,198.578,0.003
15,Fixation,198.578,198.665,0.087
16,Saccades,198.665,198.703,0.038
17,Fixation,198.703,198.942,0.239
18,Saccades,198.942,198.992,0.05
19,Fixation,198.992,199.348,0.356
20,Saccades,199.348,199.375,0.027
21,Fixation,199.375,199.54,0.165
22,Saccades,199.54,199.588,0.048
23,Fixation,199.588,199.678,0.09
24,Saccades,199.678,199.755,0.077
25,Null,199.755,199.797,0.042
26,Saccades,199.797,199.8,0.003
27,Fixation,199.8,199.868,0.068
28,Saccades,199.868,199.873,0.005
29,Null,199.873,199.878,0.005
30,Saccades,199.878,199.915,0.037
31,Fixation,199.915,200.158,0.243
32,Saccades,200.158,200.16,0.002
33,Fixation,200.16,200.252,0.092
34,Saccades,200.252,200.253,0.001
35,Null,200.253,200.273,0.02
36,Saccades,200.273,200.325,0.052
37,Fixation,200.325,200.462,0.137
38,Saccades,200.462,200.498,0.036
39,Fixation,200.498,200.822,0.324
