Segment Info
Segment Name,77
Recording Name,记录001
Subject Name,被试002
Start Time(s),190.8161825
End Time(s),193.3139053

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.031,0.009,0.011,0.0103333333333333
2,Fixation,9,2.027,0.08,0.435,0.225222222222222
3,Saccades,11,0.439,0.001,0.11,0.0399090909090909

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,190.816,191.063,0.247
2,Saccades,191.063,191.12,0.057
3,Fixation,191.12,191.2,0.08
4,Saccades,191.2,191.207,0.007
5,Null,191.207,191.218,0.011
6,Saccades,191.218,191.227,0.009
7,Null,191.227,191.238,0.011
8,Saccades,191.238,191.278,0.04
9,Fixation,191.278,191.713,0.435
10,Saccades,191.713,191.715,0.002
11,Fixation,191.715,192.045,0.33
12,Saccades,192.045,192.087,0.042
13,Fixation,192.087,192.342,0.255
14,Saccades,192.342,192.363,0.021
15,Fixation,192.363,192.513,0.15
16,Saccades,192.513,192.572,0.059
17,Fixation,192.572,192.808,0.236
18,Saccades,192.808,192.918,0.11
19,Null,192.918,192.927,0.009
20,Saccades,192.927,192.928,0.001
21,Fixation,192.928,193.142,0.214
22,Saccades,193.142,193.233,0.091
23,Fixation,193.233,193.313,0.08
