Segment Info
Segment Name,170
Recording Name,记录002
Subject Name,被试002
Start Time(s),427.3851225
End Time(s),429.8854352

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,8,0.048,0.001,0.015,0.006
2,Blink,1,0.146,0.146,0.146,0.146
3,Fixation,6,1.994,0.07,0.901,0.332333333333333
4,Saccades,12,0.312,0.002,0.063,0.026

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,427.385,427.822,0.437
2,Saccades,427.822,427.879,0.057
3,Fixation,427.879,428.025,0.146
4,Saccades,428.025,428.079,0.054
5,Fixation,428.079,428.374,0.295
6,Saccades,428.374,428.379,0.005
7,Null,428.379,428.389,0.01
8,Blink,428.389,428.535,0.146
9,Null,428.535,428.545,0.01
10,Saccades,428.545,428.569,0.024
11,Null,428.569,428.584,0.015
12,Saccades,428.584,428.59,0.006
13,Null,428.59,428.592,0.002
14,Saccades,428.592,428.594,0.002
15,Fixation,428.594,429.495,0.901
16,Saccades,429.495,429.557,0.062
17,Null,429.557,429.562,0.005
18,Saccades,429.562,429.625,0.063
19,Null,429.625,429.627,0.002
20,Saccades,429.627,429.634,0.007
21,Null,429.634,429.635,0.001
22,Saccades,429.635,429.654,0.019
23,Null,429.654,429.657,0.003
24,Saccades,429.657,429.659,0.002
25,Fixation,429.659,429.729,0.07
26,Saccades,429.729,429.74,0.011
27,Fixation,429.74,429.885,0.145
