Segment Info
Segment Name,81
Recording Name,记录002
Subject Name,被试002
Start Time(s),203.5795679
End Time(s),206.0784998

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,16,0.228,0.002,0.052,0.01425
2,Fixation,8,1.883,0.087,0.508,0.235375
3,Saccades,24,0.388,0.001,0.067,0.0161666666666667

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,203.579,203.581,0.002
2,Fixation,203.581,203.68,0.099
3,Saccades,203.68,203.681,0.001
4,Null,203.681,203.691,0.01
5,Saccades,203.691,203.693,0.002
6,Null,203.693,203.698,0.005
7,Saccades,203.698,203.705,0.007
8,Null,203.705,203.721,0.016
9,Saccades,203.721,203.725,0.004
10,Null,203.725,203.748,0.023
11,Saccades,203.748,203.75,0.002
12,Null,203.75,203.753,0.003
13,Saccades,203.753,203.756,0.003
14,Null,203.756,203.778,0.022
15,Saccades,203.778,203.786,0.008
16,Null,203.786,203.795,0.009
17,Saccades,203.795,203.796,0.001
18,Null,203.796,203.815,0.019
19,Saccades,203.815,203.816,0.001
20,Null,203.816,203.833,0.017
21,Saccades,203.833,203.841,0.008
22,Null,203.841,203.861,0.02
23,Saccades,203.861,203.863,0.002
24,Null,203.863,203.915,0.052
25,Saccades,203.915,203.963,0.048
26,Null,203.963,203.968,0.005
27,Saccades,203.968,203.973,0.005
28,Null,203.973,203.975,0.002
29,Saccades,203.975,203.98,0.005
30,Null,203.98,203.985,0.005
31,Saccades,203.985,203.996,0.011
32,Null,203.996,204.008,0.012
33,Saccades,204.008,204.016,0.008
34,Fixation,204.016,204.103,0.087
35,Saccades,204.103,204.125,0.022
36,Fixation,204.125,204.633,0.508
37,Saccades,204.633,204.7,0.067
38,Fixation,204.7,204.885,0.185
39,Saccades,204.885,204.923,0.038
40,Fixation,204.923,205.066,0.143
41,Saccades,205.066,205.123,0.057
42,Fixation,205.123,205.296,0.173
43,Saccades,205.296,205.363,0.067
44,Null,205.363,205.371,0.008
45,Saccades,205.371,205.373,0.002
46,Fixation,205.373,205.806,0.433
47,Saccades,205.806,205.823,0.017
48,Fixation,205.823,206.078,0.255
