Data Info
Recording,记录002
Subject,被试001
Frequency(Hz),600
Duration(s),1.0155908
Resolution(px),1920,1080
Create Date,2025-01-03 11:12:43.072

Gaze Data Processing
Interpolation
Max gap length (ms),Enabled,75
Noise Reduction
Method,Enabled,滑动中值滤波
Window size (samples),Enabled,3

Fixation Classification
Velocity Calculator
Window lenght (ms),20
I-VT Classifier
Velocity threshold (°/s),30
Merge Adjacent Fixations
Max time between fixation (ms),Enabled,75
Max angle between fixation (degree),Enabled,0.5
Discard Short Fixation
Minimum fixation duration (ms),Enabled,60

Gaze Data
Id,Time(s),X(%),Y(%),X(px),Y(px),Eye State,Velocity(degree/s)
1,101.798492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.56252063683013
2,101.800159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.12706628981922
3,101.801825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.00064575549134
4,101.803492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,5.28409083997285
5,101.805159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,5.00436024168581
6,101.806825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,4.58614894312044
7,101.808492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,5.85283964901397
8,101.810159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,4.4883839573647
9,101.811825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,7.96662831548913
10,101.813492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,8.13621092160615
11,101.815159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,4.40656276205088
12,101.816825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.38746987325074
13,101.818492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,1.36393879514517
14,101.820159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,0.796988503751217
15,101.821825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,0.301222563840082
16,101.823492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,1.45702877935189
17,101.825159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,0.526566326536144
18,101.826825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,0.455781525495928
19,101.828492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,0.150186909604506
20,101.830159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,0.637135464119315
21,101.831825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.56737087148336
22,101.833492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,5.62564984915052
23,101.835159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.31788943408957
24,101.836825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,4.30410051059451
25,101.838492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.38255559374419
26,101.840159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,4.21663660889755
27,101.841825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,1.90986779517522
28,101.843492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.34694037122802
29,101.845159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,1.939264845376
30,101.846825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.189228510944
31,101.848492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.21422837932855
32,101.850159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,1.68630464040512
33,101.851825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,1.01911441194722
34,101.853492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,4.12814953742322
35,101.855159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.52099663287679
36,101.856825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.53327652724203
37,101.858492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.52206558761776
38,101.860159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,4.36300285688765
39,101.861825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.18815800111765
40,101.863492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,5.91758430453113
41,101.865159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,5.51777127951469
42,101.866825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,1.93861810339704
43,101.868492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.28344852613612
44,101.870159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.11370234587998
45,101.871825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.89001330239116
46,101.873492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,1.09156312445703
47,101.875159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.45623617151998
48,101.876825666667,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,2.4217684388217
49,101.878492333333,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.90041993314059
50,101.880159,39.1614703082405,74.2600353681936,751.900229918218,802.008381976491,注视,3.68104902533416
