Segment Info
Segment Name,51
Recording Name,记录001
Subject Name,被试002
Start Time(s),125.5822099
End Time(s),128.0693

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,9,0.068,0.001,0.013,0.00755555555555555
2,Blink,2,0.158,0.073,0.085,0.079
3,Fixation,9,1.727,0.063,0.342,0.191888888888889
4,Saccades,16,0.534,0.003,0.083,0.033375

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Blink,125.582,125.655,0.073
2,Null,125.655,125.665,0.01
3,Saccades,125.665,125.692,0.027
4,Null,125.692,125.693,0.001
5,Saccades,125.693,125.742,0.049
6,Fixation,125.742,125.805,0.063
7,Saccades,125.805,125.862,0.057
8,Null,125.862,125.872,0.01
9,Saccades,125.872,125.885,0.013
10,Fixation,125.885,126.018,0.133
11,Saccades,126.018,126.05,0.032
12,Fixation,126.05,126.223,0.173
13,Saccades,126.223,126.272,0.049
14,Null,126.272,126.285,0.013
15,Saccades,126.285,126.305,0.02
16,Fixation,126.305,126.445,0.14
17,Saccades,126.445,126.485,0.04
18,Fixation,126.485,126.655,0.17
19,Saccades,126.655,126.738,0.083
20,Null,126.738,126.74,0.002
21,Saccades,126.74,126.743,0.003
22,Fixation,126.743,127.085,0.342
23,Saccades,127.085,127.123,0.038
24,Fixation,127.123,127.31,0.187
25,Saccades,127.31,127.36,0.05
26,Fixation,127.36,127.573,0.213
27,Saccades,127.573,127.582,0.009
28,Null,127.582,127.592,0.01
29,Blink,127.592,127.677,0.085
30,Null,127.677,127.687,0.01
31,Saccades,127.687,127.718,0.031
32,Null,127.718,127.728,0.01
33,Saccades,127.728,127.748,0.02
34,Null,127.748,127.75,0.002
35,Saccades,127.75,127.763,0.013
36,Fixation,127.763,128.069,0.306
