Segment Info
Segment Name,198
Recording Name,记录002
Subject Name,被试002
Start Time(s),497.7597717
End Time(s),500.2472194

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,11,0.091,0.001,0.037,0.00827272727272727
2,Blink,1,0.105,0.105,0.105,0.105
3,Fixation,8,1.783,0.032,0.527,0.222875
4,Saccades,18,0.509,0.002,0.065,0.0282777777777778

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,497.759,497.768,0.009
2,Null,497.768,497.778,0.01
3,Blink,497.778,497.883,0.105
4,Null,497.883,497.893,0.01
5,Saccades,497.893,497.895,0.002
6,Null,497.895,497.905,0.01
7,Saccades,497.905,497.916,0.011
8,Null,497.916,497.918,0.002
9,Saccades,497.918,497.92,0.002
10,Null,497.92,497.921,0.001
11,Saccades,497.921,497.943,0.022
12,Null,497.943,497.945,0.002
13,Saccades,497.945,497.956,0.011
14,Null,497.956,497.958,0.002
15,Saccades,497.958,497.998,0.04
16,Null,497.998,498,0.002
17,Saccades,498,498.008,0.008
18,Null,498.008,498.01,0.002
19,Saccades,498.01,498.03,0.02
20,Fixation,498.03,498.111,0.081
21,Saccades,498.111,498.166,0.055
22,Fixation,498.166,498.291,0.125
23,Saccades,498.291,498.338,0.047
24,Fixation,498.338,498.865,0.527
25,Saccades,498.865,498.923,0.058
26,Fixation,498.923,499.193,0.27
27,Saccades,499.193,499.251,0.058
28,Null,499.251,499.288,0.037
29,Saccades,499.288,499.29,0.002
30,Fixation,499.29,499.653,0.363
31,Saccades,499.653,499.691,0.038
32,Fixation,499.691,499.805,0.114
33,Saccades,499.805,499.87,0.065
34,Fixation,499.87,500.141,0.271
35,Saccades,500.141,500.198,0.057
36,Null,500.198,500.211,0.013
37,Saccades,500.211,500.215,0.004
38,Fixation,500.215,500.247,0.032
