Segment Info
Segment Name,178
Recording Name,记录002
Subject Name,被试002
Start Time(s),447.4775136
End Time(s),449.9762034

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,20,0.249,0.001,0.04,0.01245
2,Blink,1,0.108,0.108,0.108,0.108
3,Fixation,5,1.69,0.004,1.04,0.338
4,Saccades,23,0.452,0.002,0.122,0.0196521739130435

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,447.477,447.64,0.163
2,Saccades,447.64,447.697,0.057
3,Null,447.697,447.717,0.02
4,Saccades,447.717,447.722,0.005
5,Fixation,447.722,447.914,0.192
6,Saccades,447.914,447.964,0.05
7,Fixation,447.964,448.255,0.291
8,Saccades,448.255,448.377,0.122
9,Null,448.377,448.415,0.038
10,Saccades,448.415,448.422,0.007
11,Fixation,448.422,449.462,1.04
12,Saccades,449.462,449.487,0.025
13,Null,449.487,449.497,0.01
14,Blink,449.497,449.605,0.108
15,Null,449.605,449.615,0.01
16,Saccades,449.615,449.68,0.065
17,Null,449.68,449.682,0.002
18,Saccades,449.682,449.685,0.003
19,Null,449.685,449.687,0.002
20,Saccades,449.687,449.697,0.01
21,Null,449.697,449.727,0.03
22,Saccades,449.727,449.73,0.003
23,Null,449.73,449.734,0.004
24,Saccades,449.734,449.744,0.01
25,Null,449.744,449.745,0.001
26,Saccades,449.745,449.749,0.004
27,Null,449.749,449.75,0.001
28,Saccades,449.75,449.764,0.014
29,Null,449.764,449.767,0.003
30,Saccades,449.767,449.777,0.01
31,Null,449.777,449.779,0.002
32,Saccades,449.779,449.794,0.015
33,Null,449.794,449.795,0.001
34,Saccades,449.795,449.799,0.004
35,Null,449.799,449.812,0.013
36,Saccades,449.812,449.822,0.01
37,Null,449.822,449.83,0.008
38,Saccades,449.83,449.834,0.004
39,Null,449.834,449.855,0.021
40,Saccades,449.855,449.865,0.01
41,Null,449.865,449.905,0.04
42,Saccades,449.905,449.915,0.01
43,Null,449.915,449.925,0.01
44,Saccades,449.925,449.935,0.01
45,Null,449.935,449.967,0.032
46,Saccades,449.967,449.969,0.002
47,Null,449.969,449.97,0.001
48,Saccades,449.97,449.972,0.002
49,Fixation,449.972,449.976,0.004
