Segment Info
Segment Name,42
Recording Name,记录002
Subject Name,被试002
Start Time(s),105.5510778
End Time(s),108.0442378

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.008,0.001,0.004,0.00266666666666667
2,Fixation,10,1.961,0.046,0.371,0.1961
3,Saccades,13,0.524,0.002,0.083,0.0403076923076923

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,105.551,105.597,0.046
2,Saccades,105.597,105.68,0.083
3,Null,105.68,105.684,0.004
4,Saccades,105.684,105.709,0.025
5,Null,105.709,105.71,0.001
6,Saccades,105.71,105.712,0.002
7,Fixation,105.712,105.859,0.147
8,Saccades,105.859,105.917,0.058
9,Null,105.917,105.92,0.003
10,Saccades,105.92,105.939,0.019
11,Fixation,105.939,106.09,0.151
12,Saccades,106.09,106.134,0.044
13,Fixation,106.134,106.505,0.371
14,Saccades,106.505,106.569,0.064
15,Fixation,106.569,106.75,0.181
16,Saccades,106.75,106.812,0.062
17,Fixation,106.812,107.04,0.228
18,Saccades,107.04,107.082,0.042
19,Fixation,107.082,107.232,0.15
20,Saccades,107.232,107.247,0.015
21,Fixation,107.247,107.512,0.265
22,Saccades,107.512,107.582,0.07
23,Fixation,107.582,107.842,0.26
24,Saccades,107.842,107.877,0.035
25,Fixation,107.877,108.039,0.162
26,Saccades,108.039,108.044,0.005
