Segment Info
Segment Name,195
Recording Name,记录001
Subject Name,被试002
Start Time(s),486.8200688
End Time(s),489.3224557

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,12,0.118,0.001,0.022,0.00983333333333333
2,Fixation,11,1.862,0.078,0.307,0.169272727272727
3,Saccades,22,0.522,0.005,0.055,0.0237272727272727

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,486.82,487.127,0.307
2,Saccades,487.127,487.153,0.026
3,Fixation,487.153,487.29,0.137
4,Saccades,487.29,487.335,0.045
5,Fixation,487.335,487.503,0.168
6,Saccades,487.503,487.558,0.055
7,Null,487.558,487.58,0.022
8,Saccades,487.58,487.592,0.012
9,Null,487.592,487.6,0.008
10,Saccades,487.6,487.607,0.007
11,Fixation,487.607,487.787,0.18
12,Saccades,487.787,487.792,0.005
13,Null,487.792,487.8,0.008
14,Saccades,487.8,487.812,0.012
15,Null,487.812,487.827,0.015
16,Saccades,487.827,487.85,0.023
17,Fixation,487.85,487.967,0.117
18,Saccades,487.967,487.977,0.01
19,Null,487.977,487.985,0.008
20,Saccades,487.985,487.993,0.008
21,Null,487.993,487.997,0.004
22,Saccades,487.997,488.045,0.048
23,Null,488.045,488.062,0.017
24,Saccades,488.062,488.07,0.008
25,Fixation,488.07,488.148,0.078
26,Saccades,488.148,488.172,0.024
27,Null,488.172,488.183,0.011
28,Saccades,488.183,488.228,0.045
29,Fixation,488.228,488.425,0.197
30,Saccades,488.425,488.472,0.047
31,Fixation,488.472,488.737,0.265
32,Saccades,488.737,488.785,0.048
33,Null,488.785,488.798,0.013
34,Saccades,488.798,488.813,0.015
35,Null,488.813,488.822,0.009
36,Saccades,488.822,488.827,0.005
37,Fixation,488.827,488.985,0.158
38,Saccades,488.985,488.997,0.012
39,Null,488.997,488.998,0.001
40,Saccades,488.998,489.005,0.007
41,Null,489.005,489.007,0.002
42,Saccades,489.007,489.022,0.015
43,Fixation,489.022,489.167,0.145
44,Saccades,489.167,489.212,0.045
45,Fixation,489.212,489.322,0.11
