Segment Info
Segment Name,68
Recording Name,记录001
Subject Name,被试001
Start Time(s),170.8519732
End Time(s),173.357859

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.021,0.001,0.01,0.007
2,Blink,1,0.147,0.147,0.147,0.147
3,Fixation,10,1.996,0.048,0.394,0.1996
4,Saccades,11,0.342,0.01,0.053,0.0310909090909091

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,170.851,170.954,0.103
2,Saccades,170.954,170.977,0.023
3,Fixation,170.977,171.092,0.115
4,Saccades,171.092,171.145,0.053
5,Fixation,171.145,171.274,0.129
6,Saccades,171.274,171.31,0.036
7,Fixation,171.31,171.6,0.29
8,Saccades,171.6,171.61,0.01
9,Null,171.61,171.62,0.01
10,Blink,171.62,171.767,0.147
11,Null,171.767,171.777,0.01
12,Saccades,171.777,171.789,0.012
13,Null,171.789,171.79,0.001
14,Saccades,171.79,171.8,0.01
15,Fixation,171.8,171.885,0.085
16,Saccades,171.885,171.925,0.04
17,Fixation,171.925,172.304,0.379
18,Saccades,172.304,172.355,0.051
19,Fixation,172.355,172.749,0.394
20,Saccades,172.749,172.785,0.036
21,Fixation,172.785,173.067,0.282
22,Saccades,173.067,173.114,0.047
23,Fixation,173.114,173.285,0.171
24,Saccades,173.285,173.309,0.024
25,Fixation,173.309,173.357,0.048
