Segment Info
Segment Name,192
Recording Name,记录002
Subject Name,被试002
Start Time(s),482.6696733
End Time(s),485.1699156

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,6,0.056,0.001,0.019,0.00933333333333333
2,Blink,1,0.086,0.086,0.086,0.086
3,Fixation,7,2.054,0.076,0.588,0.293428571428571
4,Saccades,11,0.304,0.001,0.063,0.0276363636363636

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,482.669,482.874,0.205
2,Saccades,482.874,482.929,0.055
3,Fixation,482.929,483.005,0.076
4,Saccades,483.005,483.007,0.002
5,Fixation,483.007,483.139,0.132
6,Saccades,483.139,483.189,0.05
7,Fixation,483.189,483.777,0.588
8,Saccades,483.777,483.84,0.063
9,Null,483.84,483.849,0.009
10,Saccades,483.849,483.855,0.006
11,Fixation,483.855,484.07,0.215
12,Saccades,484.07,484.074,0.004
13,Null,484.074,484.084,0.01
14,Blink,484.084,484.17,0.086
15,Null,484.17,484.18,0.01
16,Saccades,484.18,484.237,0.057
17,Null,484.237,484.244,0.007
18,Saccades,484.244,484.245,0.001
19,Null,484.245,484.264,0.019
20,Saccades,484.264,484.274,0.01
21,Null,484.274,484.275,0.001
22,Saccades,484.275,484.284,0.009
23,Fixation,484.284,484.632,0.348
24,Saccades,484.632,484.679,0.047
25,Fixation,484.679,485.169,0.49
