Segment Info
Segment Name,122
Recording Name,记录001
Subject Name,被试002
Start Time(s),303.7366042
End Time(s),306.2278977

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,8,0.098,0.001,0.025,0.01225
2,Fixation,10,1.914,0.054,0.664,0.1914
3,Saccades,17,0.479,0.002,0.06,0.0281764705882353

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,303.736,303.79,0.054
2,Saccades,303.79,303.848,0.058
3,Null,303.848,303.867,0.019
4,Saccades,303.867,303.872,0.005
5,Null,303.872,303.89,0.018
6,Saccades,303.89,303.893,0.003
7,Fixation,303.893,304.048,0.155
8,Saccades,304.048,304.092,0.044
9,Null,304.092,304.112,0.02
10,Saccades,304.112,304.115,0.003
11,Fixation,304.115,304.187,0.072
12,Saccades,304.187,304.238,0.051
13,Null,304.238,304.24,0.002
14,Saccades,304.24,304.252,0.012
15,Null,304.252,304.253,0.001
16,Saccades,304.253,304.275,0.022
17,Null,304.275,304.277,0.002
18,Saccades,304.277,304.302,0.025
19,Fixation,304.302,304.405,0.103
20,Saccades,304.405,304.452,0.047
21,Null,304.452,304.463,0.011
22,Saccades,304.463,304.467,0.004
23,Fixation,304.467,304.695,0.228
24,Saccades,304.695,304.738,0.043
25,Fixation,304.738,305.402,0.664
26,Saccades,305.402,305.462,0.06
27,Fixation,305.462,305.688,0.226
28,Saccades,305.688,305.71,0.022
29,Fixation,305.71,305.908,0.198
30,Saccades,305.908,305.938,0.03
31,Fixation,305.938,306.067,0.129
32,Saccades,306.067,306.115,0.048
33,Null,306.115,306.14,0.025
34,Saccades,306.14,306.142,0.002
35,Fixation,306.142,306.227,0.085
