Segment Info
Segment Name,343
Recording Name,记录002
Subject Name,被试002
Start Time(s),862.4453032
End Time(s),864.9460611

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,4,0.025,0.004,0.01,0.00625
2,Fixation,10,1.967,0.064,0.422,0.1967
3,Saccades,14,0.509,0.009,0.074,0.0363571428571429

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,862.445,862.46,0.015
2,Fixation,862.46,862.712,0.252
3,Saccades,862.712,862.755,0.043
4,Fixation,862.755,862.865,0.11
5,Saccades,862.865,862.874,0.009
6,Null,862.874,862.879,0.005
7,Saccades,862.879,862.924,0.045
8,Fixation,862.924,863.084,0.16
9,Saccades,863.084,863.135,0.051
10,Fixation,863.135,863.34,0.205
11,Saccades,863.34,863.377,0.037
12,Fixation,863.377,863.63,0.253
13,Saccades,863.63,863.679,0.049
14,Fixation,863.679,863.845,0.166
15,Saccades,863.845,863.919,0.074
16,Null,863.919,863.925,0.006
17,Saccades,863.925,863.937,0.012
18,Fixation,863.937,864.117,0.18
19,Saccades,864.117,864.14,0.023
20,Fixation,864.14,864.562,0.422
21,Saccades,864.562,864.619,0.057
22,Fixation,864.619,864.774,0.155
23,Saccades,864.774,864.785,0.011
24,Null,864.785,864.795,0.01
25,Saccades,864.795,864.86,0.065
26,Null,864.86,864.864,0.004
27,Saccades,864.864,864.882,0.018
28,Fixation,864.882,864.946,0.064
