Segment Info
Segment Name,198
Recording Name,记录001
Subject Name,被试002
Start Time(s),494.3627319
End Time(s),496.8583169

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,5,0.028,0.002,0.01,0.0056
2,Fixation,10,1.942,0.01,0.425,0.1942
3,Saccades,14,0.526,0.003,0.065,0.0375714285714286

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,494.362,494.372,0.01
2,Saccades,494.372,494.425,0.053
3,Fixation,494.425,494.572,0.147
4,Saccades,494.572,494.637,0.065
5,Null,494.637,494.647,0.01
6,Saccades,494.647,494.667,0.02
7,Null,494.667,494.67,0.003
8,Saccades,494.67,494.708,0.038
9,Fixation,494.708,494.838,0.13
10,Saccades,494.838,494.87,0.032
11,Fixation,494.87,495.272,0.402
12,Saccades,495.272,495.332,0.06
13,Null,495.332,495.34,0.008
14,Saccades,495.34,495.35,0.01
15,Null,495.35,495.352,0.002
16,Saccades,495.352,495.355,0.003
17,Fixation,495.355,495.525,0.17
18,Saccades,495.525,495.562,0.037
19,Fixation,495.562,495.987,0.425
20,Saccades,495.987,496.025,0.038
21,Fixation,496.025,496.198,0.173
22,Saccades,496.198,496.248,0.05
23,Fixation,496.248,496.542,0.294
24,Saccades,496.542,496.577,0.035
25,Fixation,496.577,496.723,0.146
26,Saccades,496.723,496.788,0.065
27,Null,496.788,496.793,0.005
28,Saccades,496.793,496.813,0.02
29,Fixation,496.813,496.858,0.045
