Segment Info
Segment Name,180
Recording Name,记录001
Subject Name,被试002
Start Time(s),449.2085039
End Time(s),451.6937845

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,10,0.052,0.001,0.01,0.0052
2,Fixation,9,1.689,0.112,0.307,0.187666666666667
3,Saccades,19,0.744,0.001,0.165,0.0391578947368421

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,449.208,449.373,0.165
2,Fixation,449.373,449.68,0.307
3,Saccades,449.68,449.712,0.032
4,Fixation,449.712,449.858,0.146
5,Saccades,449.858,449.91,0.052
6,Fixation,449.91,450.105,0.195
7,Saccades,450.105,450.173,0.068
8,Null,450.173,450.182,0.009
9,Saccades,450.182,450.195,0.013
10,Fixation,450.195,450.307,0.112
11,Saccades,450.307,450.365,0.058
12,Null,450.365,450.37,0.005
13,Saccades,450.37,450.395,0.025
14,Fixation,450.395,450.67,0.275
15,Saccades,450.67,450.733,0.063
16,Null,450.733,450.738,0.005
17,Saccades,450.738,450.757,0.019
18,Null,450.757,450.758,0.001
19,Saccades,450.758,450.76,0.002
20,Fixation,450.76,450.91,0.15
21,Saccades,450.91,450.965,0.055
22,Null,450.965,450.972,0.007
23,Saccades,450.972,450.988,0.016
24,Null,450.988,450.992,0.004
25,Saccades,450.992,450.993,0.001
26,Fixation,450.993,451.118,0.125
27,Saccades,451.118,451.13,0.012
28,Null,451.13,451.132,0.002
29,Saccades,451.132,451.203,0.071
30,Null,451.203,451.205,0.002
31,Saccades,451.205,451.215,0.01
32,Null,451.215,451.225,0.01
33,Saccades,451.225,451.25,0.025
34,Null,451.25,451.257,0.007
35,Saccades,451.257,451.277,0.02
36,Fixation,451.277,451.515,0.238
37,Saccades,451.515,451.552,0.037
38,Fixation,451.552,451.693,0.141
